name	len	score	pvalue
k141_88395 flag=1 multi=2.0000 len=1785	1785	0.0004698465927504003	0.5601631543167913
k141_37437 flag=1 multi=3.0000 len=1652	1652	1.8930541045847349e-06	0.8497431830198655
k141_65602 flag=1 multi=3.0000 len=2771	2771	0.004224165342748165	0.4051476697635773
k141_88397 flag=1 multi=3.0000 len=2161	2161	0.00024487919290550053	0.6029533952715462
k141_173289 flag=1 multi=2.0000 len=1781	1781	0.001502402825281024	0.48022886924994335
k141_156492 flag=1 multi=2.0000 len=1674	1674	0.02183578908443451	0.28871138303497246
k141_20502 flag=1 multi=3.0000 len=2697	2697	0.20719406008720398	0.14464838734043356
k141_37443 flag=1 multi=2.0000 len=1166	1166	0.7192783355712891	0.03149784726943122
k141_122350 flag=1 multi=2.0000 len=1865	1865	7.754925172775984e-05	0.6735214140040788
k141_167730 flag=1 multi=2.0000 len=1097	1097	7.949256541905925e-05	0.6719729586826799
k141_14694 flag=1 multi=3.0000 len=2263	2263	0.022269263863563538	0.2874839489387416
k141_178980 flag=1 multi=2.0000 len=1011	1011	1.811183381050796e-08	0.9579273359015031
k141_14688 flag=1 multi=3.0000 len=2414	2414	0.0031764176674187183	0.42597628219654055
k141_94077 flag=1 multi=3.0000 len=1025	1025	0.0019826162606477737	0.4599289976584334
k141_94076 flag=1 multi=3.0000 len=1406	1406	0.0012361693661659956	0.49376841151144346
k141_116818 flag=1 multi=2.0000 len=1138	1138	9.070842679648194e-06	0.7859732608203036
k141_82684 flag=1 multi=2.0000 len=2184	2184	0.01125173270702362	0.3349195558576932
k141_20497 flag=1 multi=3.0000 len=1168	1168	0.0027392804622650146	0.4370420726640985
k141_162042 flag=1 multi=3.0000 len=2815	2815	0.1693686544895172	0.15750811994863662
k141_116820 flag=1 multi=2.0000 len=1358	1358	2.508535033030057e-07	0.9099818717425787
k141_128092 flag=1 multi=3.0000 len=1187	1187	0.021227039396762848	0.290486441574137
k141_110837 flag=1 multi=3.0000 len=1368	1368	0.0010030062403529882	0.5085731550721354
k141_99526 flag=1 multi=3.0000 len=1635	1635	0.0009532261756248772	0.5123121081652693
k141_94073 flag=1 multi=2.0000 len=2333	2333	0.0022325136233121157	0.45179016542034894
k141_25918 flag=1 multi=2.0000 len=1146	1146	0.02413937635719776	0.28223430772716973
k141_105488 flag=1 multi=2.9881 len=1819	1819	0.35002076625823975	0.10767429564166478
k141_88401 flag=1 multi=3.0000 len=1181	1181	0.739565372467041	0.02991162474507138
k141_3431 flag=1 multi=3.0000 len=4282	4282	0.0003009529609698802	0.5904524510914722
k141_60119 flag=1 multi=3.0000 len=1361	1361	5.336413323675515e-06	0.8091623234383262
k141_156494 flag=1 multi=1.0000 len=1123	1123	1.0152226082027482e-07	0.9296019336807916
k141_167735 flag=1 multi=5.0000 len=1077	1077	6.011658228999295e-07	0.8867550419215953
k141_122352 flag=1 multi=3.0000 len=2408	2408	0.07272742688655853	0.21000453206435532
k141_37445 flag=1 multi=2.0000 len=1123	1123	0.00016761782171670347	0.6264823627162173
k141_94082 flag=1 multi=2.0000 len=1352	1352	0.10168637335300446	0.1885149935795755
k141_99532 flag=1 multi=2.0000 len=1064	1064	0.00041196070378646255	0.5694350026437042
k141_8765 flag=0 multi=7.9477 len=14592	14592	0.16516652703285217	0.15886773925523076
k141_71215 flag=1 multi=3.0000 len=1233	1233	0.3627139627933502	0.10508724223883979
k141_144977 flag=1 multi=3.0000 len=1011	1011	0.9936729669570923	0.006590376916685551
k141_167734 flag=1 multi=1.9832 len=1447	1447	0.06580204516649246	0.21651937457511897
k141_65609 flag=1 multi=2.0000 len=1664	1664	0.31988415122032166	0.11452904297907697
k141_54252 flag=1 multi=2.0000 len=1354	1354	0.0013545132242143154	0.487461288616965
k141_25923 flag=1 multi=2.0000 len=1107	1107	0.0025192066095769405	0.4430092907319284
k141_144976 flag=1 multi=2.0000 len=1296	1296	0.6814392805099487	0.03472694312259234
k141_139492 flag=1 multi=3.0000 len=2789	2789	0.03111977130174637	0.2655412040184304
k141_144981 flag=1 multi=2.0000 len=1026	1026	4.069286660524085e-06	0.8210212251680641
k141_173299 flag=1 multi=3.0000 len=1199	1199	0.018208781257271767	0.3011745600120855
k141_54253 flag=1 multi=2.9220 len=1884	1884	0.020222211256623268	0.29394214064506385
k141_37446 flag=1 multi=2.0000 len=1117	1117	0.19842444360256195	0.14729209154769998
k141_105489 flag=1 multi=4.0000 len=3336	3336	0.001120091648772359	0.50039655563109
k141_20507 flag=1 multi=3.0000 len=1269	1269	0.0029827330727130175	0.430772716972581
k141_60130 flag=1 multi=2.0000 len=1000	1000	4.3445630581118166e-05	0.7071153410378428
k141_20506 flag=1 multi=1.7287 len=1317	1317	0.0003564126673154533	0.5797454490520432
k141_8766 flag=1 multi=3.0000 len=1862	1862	0.0004117030475754291	0.5694727698466652
k141_116822 flag=1 multi=2.0000 len=1109	1109	5.059817340224981e-05	0.6987876727849536
k141_3437 flag=1 multi=2.0000 len=1120	1120	0.32506462931632996	0.1135470957020923
k141_162047 flag=1 multi=3.0000 len=1230	1230	0.4754793047904968	0.0756288239292998
k141_105495 flag=1 multi=2.0000 len=1129	1129	0.011581940576434135	0.33265352368003626
k141_82686 flag=1 multi=2.0000 len=1603	1603	1.179160153697012e-05	0.7736611526550343
k141_3436 flag=1 multi=3.0000 len=1783	1783	0.05240795016288757	0.2311541657224866
k141_65607 flag=1 multi=2.0000 len=1216	1216	1.2511615750554483e-05	0.7714517712818189
k141_14697 flag=1 multi=3.0000 len=2276	2276	0.016461167484521866	0.3086335825968729
k141_76971 flag=1 multi=4.0000 len=4188	4188	0.40812447667121887	0.09422917138756703
k141_173300 flag=1 multi=3.0000 len=1267	1267	3.1061113986652344e-05	0.7258667573079538
k141_20508 flag=1 multi=2.0000 len=1057	1057	7.616217772010714e-05	0.6746921972958683
k141_65612 flag=1 multi=4.0000 len=1491	1491	5.0171627663075924e-05	0.6991842284160436
k141_144982 flag=1 multi=3.0000 len=1318	1318	0.033826638013124466	0.2603859808142609
k141_156502 flag=1 multi=3.0000 len=1101	1101	0.0395079143345356	0.25
k141_71212 flag=1 multi=3.0000 len=2647	2647	0.005992818623781204	0.3795415061560541
k141_43096 flag=1 multi=3.9393 len=8791	8791	0.05488325282931328	0.22851046151522017
k141_178990 flag=1 multi=2.0000 len=2709	2709	0.0004069025453645736	0.5700959286955208
k141_116821 flag=1 multi=3.0000 len=3222	3222	0.0005239410675130785	0.553025152957172
k141_128094 flag=1 multi=4.9418 len=6467	6467	0.02040327526628971	0.2932245637888058
k141_162055 flag=1 multi=2.0000 len=2350	2350	6.748580744897481e-06	0.7983986705944558
k141_133650 flag=1 multi=4.0000 len=7370	7370	0.137505441904068	0.17070775738348817
k141_88403 flag=1 multi=2.9738 len=4576	4576	0.04147438332438469	0.24699750736460457
k141_99538 flag=1 multi=2.0000 len=1008	1008	2.0721414330182597e-05	0.7472618777853313
k141_43100 flag=1 multi=2.0000 len=1090	1090	0.007235898170620203	0.3665118211345268
k141_3438 flag=1 multi=3.0000 len=1845	1845	0.027468781918287277	0.2737744542639172
k141_173301 flag=1 multi=3.0000 len=2352	2352	0.029731499031186104	0.26837374424050153
k141_37450 flag=1 multi=2.0000 len=1628	1628	1.1154152161907405e-05	0.7762670896593399
k141_122365 flag=1 multi=2.0000 len=1033	1033	1.0814336803832703e-07	0.9284311503890021
k141_156505 flag=1 multi=1.0000 len=1038	1038	2.7347080049366923e-06	0.8357693179243145
k141_156504 flag=1 multi=2.0000 len=1047	1047	0.03580242022871971	0.2569113981418536
k141_139497 flag=1 multi=2.0000 len=1622	1622	1.615495239093434e-05	0.7591018959135887
k141_60132 flag=1 multi=3.4313 len=3104	3104	0.10724594444036484	0.1854936173426996
k141_71218 flag=1 multi=2.0000 len=1287	1287	0.00010378352453699335	0.6563562202583276
k141_150690 flag=1 multi=5.0000 len=13350	13350	0.04563571512699127	0.24059596646272377
k141_60133 flag=1 multi=3.0000 len=1862	1862	0.0008463042322546244	0.5203187551929904
k141_25928 flag=1 multi=2.0000 len=1312	1312	0.15300439298152924	0.16343757081350554
k141_156499 flag=1 multi=3.0000 len=1776	1776	0.05581869184970856	0.2274529798323136
k141_162056 flag=1 multi=3.0000 len=1733	1733	0.008080567233264446	0.3590339149482589
k141_54257 flag=1 multi=3.0000 len=2502	2502	0.0057578193955123425	0.38250623158848857
k141_54256 flag=1 multi=3.0000 len=3651	3651	0.012933244928717613	0.3245713422463932
k141_105498 flag=1 multi=2.0000 len=1078	1078	0.0032130680046975613	0.4251265201299192
k141_88407 flag=1 multi=3.0000 len=1385	1385	0.0009947929065674543	0.5092529647254325
k141_14699 flag=1 multi=4.0000 len=3238	3238	0.014448707923293114	0.3172256212704887
k141_71220 flag=1 multi=2.0000 len=1222	1222	0.010803394950926304	0.33795981569604955
k141_60131 flag=1 multi=2.0000 len=1076	1076	7.960125367389992e-05	0.6719540750811995
k141_88409 flag=1 multi=3.2677 len=1568	1568	2.400652476808318e-07	0.9109827026210439
k141_14702 flag=1 multi=1.5307 len=1119	1119	0.0013314313255250454	0.4887264899161568
k141_76976 flag=1 multi=4.0000 len=2102	2102	0.005452364683151245	0.3867172747186343
k141_167742 flag=1 multi=3.0000 len=3884	3884	0.00033272916334681213	0.5839942593851499
k141_82696 flag=1 multi=1.9580 len=2640	2640	0.004064720124006271	0.4081879296019337
k141_82700 flag=1 multi=3.0000 len=1067	1067	0.004956751596182585	0.3932132336279175
k141_128101 flag=1 multi=3.0000 len=1029	1029	0.1350197196006775	0.17174635546491426
k141_133653 flag=1 multi=3.0000 len=2573	2573	0.00038061023224145174	0.5748923634715613
k141_150692 flag=1 multi=2.9281 len=2059	2059	0.0003360117261763662	0.5835788201525794
k141_65614 flag=1 multi=2.9605 len=2014	2014	0.13333214819431305	0.17233174711080898
k141_48594 flag=1 multi=3.0000 len=2315	2315	0.02049267292022705	0.29290354256363776
k141_178994 flag=1 multi=3.0000 len=2047	2047	0.008285955525934696	0.3571455548002115
k141_54258 flag=1 multi=2.0000 len=1052	1052	0.0016316559631377459	0.4744504871969182
k141_144991 flag=1 multi=2.0000 len=1019	1019	1.8990984784750253e-08	0.9574552458644913
k141_156506 flag=1 multi=2.0000 len=2070	2070	0.003812800394371152	0.41270111035576706
k141_82698 flag=1 multi=4.0000 len=1194	1194	0.9913017749786377	0.007138001359619306
k141_48601 flag=1 multi=2.0000 len=1424	1424	0.01975115016102791	0.29539617795906037
k141_94093 flag=1 multi=2.0000 len=1047	1047	0.00013346665946301073	0.6413815242843115
k141_144990 flag=1 multi=2.0000 len=1186	1186	1.22517949421308e-05	0.7721693481380769
k141_88411 flag=1 multi=1.0000 len=1120	1120	0.1807413399219513	0.15352368003625652
k141_116831 flag=1 multi=3.0000 len=2257	2257	0.006021996960043907	0.3792393685323665
k141_105496 flag=1 multi=2.0000 len=1789	1789	2.31750473176362e-05	0.7413324269204623
k141_60135 flag=1 multi=3.0000 len=1595	1595	1.5978924849946452e-08	0.9593624896140192
k141_99541 flag=1 multi=3.0000 len=2644	2644	0.024636441841721535	0.2807613868116927
k141_25927 flag=1 multi=3.0000 len=3008	3008	0.0011086197337135673	0.5012463176977113
k141_162057 flag=1 multi=2.0000 len=1097	1097	0.23750022053718567	0.13567867663720826
k141_178992 flag=1 multi=3.0000 len=1074	1074	0.0004260060959495604	0.5670556688571644
k141_122371 flag=1 multi=2.0000 len=1035	1035	1.0042252142739017e-05	0.7813090112546265
k141_14704 flag=1 multi=2.0000 len=1041	1041	0.0030389323364943266	0.4293753304630259
k141_116834 flag=1 multi=3.0000 len=1018	1018	5.246773682188177e-09	0.9715424125689252
k141_3443 flag=1 multi=5.0000 len=2411	2411	0.24706412851810455	0.13318604124178562
k141_43104 flag=1 multi=3.0000 len=1533	1533	1.6315922039211728e-05	0.7585542714706549
k141_167746 flag=1 multi=2.0000 len=1206	1206	1.5273698181772488e-06	0.8576931792431453
k141_99543 flag=1 multi=2.0000 len=1848	1848	2.908889473474119e-05	0.7289070171463101
k141_37458 flag=1 multi=3.0000 len=3002	3002	0.002939293859526515	0.4318679658584485
k141_76981 flag=1 multi=2.0000 len=2049	2049	0.0005253145936876535	0.5528929677468086
k141_48604 flag=1 multi=2.0000 len=1586	1586	0.02155890129506588	0.28958002870307425
k141_60136 flag=1 multi=3.0000 len=1769	1769	0.0013901647180318832	0.4858184152881638
k141_37460 flag=1 multi=2.0000 len=1864	1864	0.0011753671569749713	0.497412946597175
k141_179000 flag=1 multi=4.5556 len=1689	1689	0.012442247942090034	0.3272150464536596
k141_14708 flag=1 multi=2.0000 len=1042	1042	0.00042353925528004766	0.5674522244882544
k141_94096 flag=1 multi=2.0000 len=1198	1198	0.0009585119551047683	0.5120855049475036
k141_156508 flag=1 multi=2.0000 len=1328	1328	0.005662186536937952	0.3838092000906413
k141_88412 flag=1 multi=3.0000 len=1071	1071	0.004019744228571653	0.4091132260744769
k141_99544 flag=1 multi=3.0000 len=1732	1732	0.0011685823556035757	0.4979039202356673
k141_54264 flag=1 multi=3.0000 len=1185	1185	0.013389185070991516	0.32219200845985346
k141_94097 flag=1 multi=2.0000 len=1664	1664	0.32194966077804565	0.11407583654354558
k141_173315 flag=1 multi=2.0000 len=1395	1395	3.2165247830562294e-05	0.7235818415288163
k141_48602 flag=1 multi=4.0000 len=1174	1174	1.620256261958275e-05	0.7589130598987839
k141_139509 flag=1 multi=1.8746 len=1377	1377	0.17336778342723846	0.1560351990331596
k141_82702 flag=1 multi=1.9171 len=1215	1215	0.018211042508482933	0.3011745600120855
k141_144996 flag=1 multi=4.0000 len=1336	1336	0.006796420551836491	0.3709872346853992
k141_3450 flag=1 multi=3.0000 len=2464	2464	0.027699552476406097	0.273207946219503
k141_156510 flag=1 multi=2.0000 len=1172	1172	0.002770474646240473	0.43636226301080144
k141_76982 flag=1 multi=2.7917 len=1591	1591	0.00012832216452807188	0.6438363924767732
k141_20518 flag=1 multi=3.0000 len=2177	2177	0.6550902128219604	0.036709721278042146
k141_99546 flag=1 multi=2.0000 len=1407	1407	0.0002496067027095705	0.6018770299871592
k141_43110 flag=1 multi=2.2363 len=1165	1165	1.613305812497856e-06	0.8555593322758517
k141_65621 flag=1 multi=3.0000 len=1631	1631	0.7550896406173706	0.028967444671047664
k141_25931 flag=1 multi=3.0000 len=1782	1782	1.8844696114683757e-06	0.8498753682302289
k141_43107 flag=1 multi=2.0000 len=2400	2400	0.01719878986477852	0.3051589999244656
k141_82704 flag=1 multi=2.0000 len=1679	1679	0.022779131308197975	0.2857844248054989
k141_105502 flag=1 multi=2.9622 len=4802	4802	0.0013966872356832027	0.4854218596570738
k141_110854 flag=1 multi=3.0000 len=2912	2912	0.0015448814956471324	0.4784915779137397
k141_94099 flag=1 multi=3.0000 len=1327	1327	0.02590244635939598	0.27758894176297305
k141_116838 flag=1 multi=2.0000 len=1155	1155	0.09942412376403809	0.1899879144950525
k141_179002 flag=1 multi=2.0000 len=1184	1184	2.9722890758421272e-05	0.7279250698693255
k141_48605 flag=1 multi=3.0000 len=1460	1460	0.16778014600276947	0.15798020998564846
k141_88415 flag=1 multi=3.0000 len=1290	1290	0.02978624403476715	0.2681282574212554
k141_8774 flag=1 multi=6.0000 len=7651	7651	0.18030554056167603	0.15371251605106126
k141_99547 flag=1 multi=2.0000 len=1052	1052	7.536272761399232e-08	0.935229246921973
k141_3451 flag=1 multi=3.0000 len=1326	1326	0.6670507192611694	0.035784424805498906
k141_65625 flag=1 multi=2.0000 len=1241	1241	4.1079716017744516e-11	0.9955434700506081
k141_105506 flag=1 multi=2.0000 len=1070	1070	0.02901300974190235	0.2699599667648614
k141_76983 flag=1 multi=1.9770 len=1099	1099	0.004704414401203394	0.3974053931565828
k141_88418 flag=1 multi=3.0000 len=1127	1127	0.5213567614555359	0.05423370345192235
k141_71227 flag=1 multi=4.0000 len=6104	6104	0.005515514872968197	0.3859808142608958
k141_54268 flag=1 multi=3.0000 len=1703	1703	0.19279611110687256	0.14910491728982553
k141_128108 flag=1 multi=3.0000 len=2586	2586	0.03330736607313156	0.261424578895687
k141_110861 flag=1 multi=3.0000 len=1284	1284	0.09847448021173477	0.1904977717350253
k141_14713 flag=1 multi=3.0000 len=3043	3043	0.0003635621105786413	0.578348062542488
k141_173316 flag=1 multi=3.0000 len=1741	1741	0.046453628689050674	0.23950071757685626
k141_116841 flag=1 multi=3.0000 len=1135	1135	0.2940768003463745	0.12074174786615303
k141_65626 flag=1 multi=3.0000 len=2005	2005	4.840995188715169e-06	0.8133167157640305
k141_150698 flag=1 multi=4.0000 len=3406	3406	0.016363542526960373	0.3090679054309238
k141_144998 flag=1 multi=4.0000 len=1298	1298	0.026029393076896667	0.27736233854520737
k141_60139 flag=1 multi=4.0000 len=2256	2256	0.4747381806373596	0.07587431074854596
k141_139516 flag=1 multi=3.0000 len=1079	1079	0.006886000744998455	0.36983533499509025
k141_48606 flag=1 multi=3.0000 len=1660	1660	0.07117949426174164	0.2114774529798323
k141_122382 flag=1 multi=2.0000 len=1318	1318	0.3651677966117859	0.10467180300626935
k141_179003 flag=1 multi=2.0000 len=2157	2157	7.118936551364641e-09	0.968275549512803
k141_25938 flag=1 multi=2.9858 len=3385	3385	0.28444555401802063	0.12349875368230229
k141_105507 flag=1 multi=3.9751 len=3158	3158	0.23368901014328003	0.13664174031271245
k141_167750 flag=1 multi=2.0000 len=1284	1284	8.636262464278843e-06	0.7881448749905582
k141_37464 flag=1 multi=2.0000 len=1145	1145	0.00048582939780317247	0.5577271697258102
k141_99549 flag=1 multi=2.0000 len=1055	1055	0.0028291724156588316	0.43473827328348064
k141_179004 flag=1 multi=3.0000 len=1461	1461	0.43954208493232727	0.08631694236724828
k141_60140 flag=1 multi=3.0000 len=2079	2079	4.423282462084899e-06	0.8174899916912154
k141_99550 flag=1 multi=2.0000 len=1035	1035	0.0015532601391896605	0.47807613868116927
k141_173322 flag=1 multi=2.0000 len=1119	1119	3.1091749406186864e-05	0.7258667573079538
k141_43112 flag=1 multi=3.0000 len=2304	2304	6.673186589978286e-07	0.8833559936551099
k141_128109 flag=1 multi=3.0000 len=1650	1650	6.947013844182948e-07	0.8820152579499962
k141_54273 flag=1 multi=2.0000 len=2174	2174	0.0006753912894055247	0.5358410756099403
k141_139517 flag=1 multi=3.0000 len=2251	2251	0.009609019383788109	0.3469861772037163
k141_94104 flag=1 multi=3.0000 len=1997	1997	0.02541923150420189	0.27875972505476243
k141_162067 flag=1 multi=3.0000 len=1009	1009	1.2950367818120867e-06	0.8632449580784047
k141_133665 flag=1 multi=1.0000 len=1187	1187	0.00025130942231044173	0.6015371251605106
k141_76988 flag=1 multi=2.0000 len=1876	1876	0.015833841636776924	0.31123951960117835
k141_133663 flag=1 multi=4.4878 len=3417	3417	0.10452989488840103	0.18723090867890324
k141_94105 flag=1 multi=2.0000 len=1046	1046	1.4893887055222876e-05	0.7631241030289296
k141_156512 flag=1 multi=3.0000 len=2850	2850	0.010865950025618076	0.3375066092605182
k141_31674 flag=0 multi=7.9935 len=24016	24016	0.1440519392490387	0.1673087091170028
k141_20530 flag=1 multi=3.0000 len=1398	1398	0.1277964860200882	0.17471108089734874
k141_3453 flag=1 multi=3.0000 len=1786	1786	0.00040785432793200016	0.5700015106881184
k141_139519 flag=1 multi=2.0000 len=1025	1025	0.021117880940437317	0.2907885791978246
k141_122385 flag=1 multi=3.0000 len=2682	2682	0.0005977500695735216	0.5444331142835561
k141_145004 flag=1 multi=3.0000 len=1078	1078	0.0024581211619079113	0.4447088148651711
k141_71232 flag=1 multi=2.0000 len=1219	1219	0.056041959673166275	0.22726414381750887
k141_162062 flag=1 multi=3.0000 len=5615	5615	0.05453117936849594	0.22883148274038825
k141_167751 flag=1 multi=2.0000 len=1320	1320	6.9397569859575015e-06	0.797492257723393
k141_14716 flag=1 multi=1.0000 len=1097	1097	1.3422954969755096e-09	0.9821549966009517
k141_76987 flag=1 multi=3.0000 len=2666	2666	0.007735908031463623	0.3620175239821739
k141_139518 flag=1 multi=2.0000 len=1113	1113	9.165963092527818e-06	0.7855767051892137
k141_8778 flag=1 multi=2.0000 len=1840	1840	1.2899984540126752e-05	0.7699788503663418
k141_14715 flag=1 multi=4.9942 len=2895	2895	0.0009618434123694897	0.511783367323816
k141_105509 flag=1 multi=1.0000 len=1874	1874	2.8997725166846067e-05	0.7290580859581539
k141_162063 flag=1 multi=2.0000 len=1159	1159	0.6572566032409668	0.036558652466198355
k141_128114 flag=1 multi=3.0000 len=1041	1041	0.2803933918476105	0.1245184681622479
k141_145001 flag=1 multi=3.0000 len=1041	1041	5.1176111959261306e-11	0.995260216028401
k141_116845 flag=1 multi=3.0000 len=1177	1177	5.171525430114343e-08	0.9423861318830727
k141_110866 flag=1 multi=1.0000 len=1014	1014	0.0052892849780619144	0.38877558728000605
k141_88422 flag=1 multi=3.0000 len=3023	3023	0.03202558308839798	0.263615076667422
k141_54275 flag=1 multi=4.0000 len=1671	1671	0.21582864224910736	0.1414570586902334
k141_150707 flag=1 multi=3.0000 len=1948	1948	9.813095675781369e-05	0.6597741521262935
k141_65640 flag=1 multi=2.0000 len=1001	1001	5.821222544000193e-07	0.8877369891985799
k141_37475 flag=1 multi=1.9864 len=1248	1248	6.383506843121722e-05	0.6855691517486215
k141_25941 flag=1 multi=2.0000 len=1078	1078	5.747365503339097e-05	0.6914230682075686
k141_122390 flag=1 multi=4.0000 len=1335	1335	0.4455278515815735	0.08478737064732986
k141_20540 flag=1 multi=3.0000 len=1117	1117	4.39996765635442e-05	0.7062089281667799
k141_99554 flag=1 multi=3.0000 len=2118	2118	9.360765398014337e-05	0.6624745071380014
k141_3461 flag=1 multi=2.0000 len=1108	1108	5.046766546001891e-06	0.8116549588337487
k141_48615 flag=1 multi=2.0000 len=1276	1276	0.011475115083158016	0.33346551854369666
k141_25939 flag=1 multi=4.0000 len=4605	4605	0.01440197229385376	0.31743334088677394
k141_139524 flag=1 multi=3.0000 len=1191	1191	0.11347289383411407	0.18184908225696805
k141_14717 flag=1 multi=1.0000 len=1015	1015	1.4541415112034883e-05	0.7642948863207191
k141_173323 flag=1 multi=2.0000 len=2346	2346	0.0011546663008630276	0.49841377747564014
k141_99557 flag=1 multi=3.0000 len=1306	1306	0.0004159140517003834	0.5688118437948485
k141_43119 flag=1 multi=2.0000 len=1032	1032	0.006187037564814091	0.37735100838431906
k141_173325 flag=1 multi=2.0000 len=1082	1082	0.0024415331427007914	0.445143137699222
k141_14721 flag=1 multi=2.0000 len=1005	1005	0.008037201128900051	0.35939270337638796
k141_133669 flag=1 multi=3.0000 len=1155	1155	1.6493115708726691e-06	0.8547662210136717
k141_167758 flag=1 multi=4.0000 len=3415	3415	0.04697706550359726	0.23855653750283254
k141_145007 flag=1 multi=3.0000 len=1318	1318	6.087704241508618e-05	0.6883261575647708
k141_48616 flag=1 multi=2.0000 len=1261	1261	0.4831075966358185	0.07266409849686532
k141_82717 flag=1 multi=2.0000 len=1916	1916	3.182106956955977e-05	0.7244316035954377
k141_43116 flag=1 multi=3.0000 len=2685	2685	0.005901159718632698	0.38073117304932397
k141_31675 flag=1 multi=3.0000 len=1536	1536	0.013953989371657372	0.31962383865850896
k141_156518 flag=1 multi=3.0000 len=3621	3621	0.012732465751469135	0.3254399879144951
k141_179011 flag=1 multi=2.0000 len=1258	1258	0.007725432515144348	0.36213082559105675
k141_48614 flag=1 multi=2.0000 len=1128	1128	0.031569089740514755	0.2646347911473676
k141_156517 flag=1 multi=2.0000 len=1906	1906	0.058736417442560196	0.2243560691895158
k141_82719 flag=1 multi=2.0000 len=1922	1922	0.004494671709835529	0.40054007100234157
k141_94111 flag=1 multi=4.0000 len=1717	1717	0.009403204545378685	0.34849686532215424
k141_31678 flag=1 multi=3.9012 len=1355	1355	8.380075087188743e-07	0.8764634791147368
k141_150709 flag=1 multi=3.0000 len=2097	2097	0.4202374219894409	0.09179318679658585
k141_110868 flag=1 multi=3.9468 len=4425	4425	0.041632842272520065	0.24673313694387794
k141_145012 flag=1 multi=2.0000 len=1072	1072	0.07645682245492935	0.20662436739935042
k141_122393 flag=1 multi=3.0000 len=1104	1104	0.0006328700110316277	0.5404297907696956
k141_60148 flag=1 multi=2.0000 len=1976	1976	0.041803792119026184	0.24643099932019036
k141_105511 flag=1 multi=3.0000 len=1146	1146	0.023077601566910744	0.28499131354331897
k141_48613 flag=1 multi=2.0000 len=1842	1842	0.13519147038459778	0.1716519374575119
k141_173328 flag=1 multi=4.0000 len=1253	1253	0.0010566472774371505	0.5046831331671576
k141_54279 flag=1 multi=3.0000 len=1760	1760	1.7137852410087362e-05	0.7561749376841151
k141_60147 flag=1 multi=2.0000 len=1723	1723	0.0006423338199965656	0.5394667270941914
k141_173329 flag=1 multi=2.0000 len=1696	1696	0.001239954144693911	0.4935229246921973
k141_54280 flag=1 multi=1.9709 len=1378	1378	0.08908260613679886	0.19667270941914042
k141_99558 flag=1 multi=3.0000 len=1426	1426	1.615673150823227e-10	0.9921066545811618
k141_20543 flag=1 multi=2.0000 len=1025	1025	0.08374691009521484	0.20056273132411814
k141_128121 flag=1 multi=2.0000 len=2510	2510	0.4029940068721771	0.09555102349120025
k141_71245 flag=1 multi=2.0000 len=1048	1048	7.147402357077226e-05	0.6781478963667951
k141_162075 flag=1 multi=1.9697 len=2646	2646	0.0025148820132017136	0.44310370873933075
k141_71240 flag=1 multi=1.8063 len=1375	1375	0.04036027938127518	0.2489047511141325
k141_162069 flag=1 multi=4.0000 len=1442	1442	0.011287804692983627	0.33463630183548604
k141_150711 flag=1 multi=3.2682 len=1211	1211	0.2213028371334076	0.14007855578215878
k141_150710 flag=1 multi=2.0000 len=1643	1643	0.2147674560546875	0.14181584711836243
k141_3465 flag=1 multi=3.0000 len=2089	2089	0.009764613583683968	0.3460231135282121
k141_25942 flag=1 multi=2.0000 len=1265	1265	0.2255859076976776	0.13890777249036937
k141_94112 flag=1 multi=3.0000 len=1144	1144	1.3756082384297486e-10	0.992635395422615
k141_116860 flag=1 multi=3.0000 len=1202	1202	0.0001939688518177718	0.6173426995996677
k141_14723 flag=1 multi=1.0000 len=1298	1298	0.0002140142023563385	0.6114132487347987
k141_99559 flag=1 multi=3.0000 len=1246	1246	0.001905724173411727	0.462818188684946
k141_76997 flag=1 multi=3.0000 len=3990	3990	0.07373341917991638	0.20909811919329255
k141_179014 flag=1 multi=4.0000 len=3394	3394	0.36006373167037964	0.10572928468917592
k141_167760 flag=1 multi=3.0000 len=1462	1462	5.677137551174383e-07	0.888775587280006
k141_82722 flag=1 multi=2.0000 len=1131	1131	0.34590068459510803	0.10871289372309087
k141_145017 flag=1 multi=2.0000 len=1126	1126	0.4492453932762146	0.08367323815998187
k141_88431 flag=1 multi=2.5857 len=3093	3093	0.045322999358177185	0.24103028929677467
k141_43124 flag=1 multi=3.0000 len=1618	1618	5.155600319994846e-07	0.8913815242843115
k141_133671 flag=1 multi=4.0000 len=4447	4447	0.0010731539223343134	0.5035123498753682
k141_8791 flag=1 multi=2.0000 len=1249	1249	1.4559297596861143e-05	0.7642193519147972
k141_14726 flag=1 multi=2.0000 len=1146	1146	2.697644276850042e-07	0.9080368607900899
k141_173330 flag=1 multi=1.8093 len=1148	1148	3.84457443658448e-08	0.9474658206813203
k141_139525 flag=1 multi=2.0000 len=1073	1073	0.9704393148422241	0.010725885640909434
k141_94117 flag=1 multi=2.0000 len=1246	1246	0.17310160398483276	0.15609184983760102
k141_167761 flag=1 multi=2.0000 len=1309	1309	0.03833116963505745	0.25194501095248883
k141_116862 flag=1 multi=3.0000 len=1527	1527	0.0735231265425682	0.2092680716066168
k141_105519 flag=1 multi=4.0000 len=2494	2494	0.006995067931711674	0.36881562051514466
