seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
k141_47986||full	0.407	0.987	0.987	ssDNA	1323	0	33.300	0.000
k141_82076||full	0.687	0.793	0.793	ssDNA	916	0	50.000	0.000
k141_161438||full	0.760	0.127	0.760	dsDNAphage	1510	0	66.700	33.300
k141_76376||full	0.840	0.533	0.840	dsDNAphage	2723	0	14.300	0.000
k141_116227||full	0.873	0.880	0.880	ssDNA	1343	0	50.000	0.000
k141_144432||full	0.760	0.593	0.760	dsDNAphage	1366	0	100.000	0.000
k141_99043||full	0.447	0.627	0.627	ssDNA	1885	0	33.300	0.000
k141_25299||full	0.407	0.787	0.787	ssDNA	1221	0	33.300	0.000
k141_138897||full	0.947	0.267	0.947	dsDNAphage	4022	2	50.000	0.000
k141_127542||full	0.793	0.933	0.933	ssDNA	1963	0	33.300	0.000
k141_133092||full	0.507	0.793	0.793	ssDNA	927	0	50.000	0.000
k141_93538||full	0.907	0.473	0.907	dsDNAphage	2195	0	100.000	0.000
k141_31107||full	0.540	0.347	0.540	dsDNAphage	1956	0	50.000	0.000
k141_14142||full	0.847	0.053	0.847	dsDNAphage	3381	0	50.000	16.700
k141_155935||full	0.293	1.000	1.000	ssDNA	1498	0	50.000	0.000
k141_42533||full	0.567	0.140	0.567	dsDNAphage	1384	0	33.300	0.000
k141_150200||full	0.673	0.513	0.673	dsDNAphage	1104	0	25.000	0.000
k141_36887||full	0.927	0.953	0.953	ssDNA	514	0	100.000	0.000
k141_59567||full	0.953	0.360	0.953	dsDNAphage	1148	0	20.000	0.000
k141_178420||full	0.987	0.973	0.987	dsDNAphage	1736	0	75.000	0.000
k141_87851||full	0.587	0.827	0.827	ssDNA	2679	0	50.000	0.000
k141_65087||full	0.833	0.767	0.833	dsDNAphage	2299	0	25.000	0.000
k141_59580||full	0.940	0.853	0.940	dsDNAphage	995	0	100.000	0.000
k141_42590||full	0.520	0.920	0.920	ssDNA	1930	0	25.000	0.000
k141_70691||full	1.000	0.687	1.000	dsDNAphage	3071	0	66.700	0.000
k141_178465||full	0.953	0.700	0.953	dsDNAphage	1817	0	40.000	0.000
k141_2950||full	0.520	0.220	0.520	dsDNAphage	1220	0	50.000	0.000
k141_150247||full	0.340	0.773	0.773	ssDNA	1525	0	33.300	0.000
k141_65127||full	0.720	0.373	0.720	dsDNAphage	2494	0	20.000	0.000
k141_121857||full	0.220	0.767	0.767	ssDNA	1751	0	33.300	0.000
k141_76480||full	0.953	1.000	1.000	ssDNA	1167	0	100.000	0.000
k141_2965||full	0.340	0.913	0.913	ssDNA	1002	0	50.000	0.000
k141_31182||full	0.507	0.307	0.507	dsDNAphage	1541	0	33.300	0.000
k141_127625||full	0.833	1.000	1.000	ssDNA	1227	0	50.000	0.000
k141_36957||full	0.747	1.000	1.000	ssDNA	1241	0	33.300	0.000
k141_104985||full	0.620	0.933	0.933	ssDNA	1677	0	50.000	0.000
k141_25410||full	0.273	0.940	0.940	ssDNA	1206	0	50.000	0.000
k141_133206||full	0.667	0.567	0.667	dsDNAphage	1569	0	66.700	0.000
k141_36985||full	0.420	0.953	0.953	ssDNA	1262	0	50.000	0.000
k141_8419||full	0.520	0.473	0.520	dsDNAphage	1335	0	50.000	0.000
k141_8439||full	0.720	0.740	0.740	ssDNA	1678	0	50.000	0.000
k141_139062||full	0.753	0.867	0.867	ssDNA	2108	0	25.000	0.000
k141_105041||full	0.460	0.593	0.593	ssDNA	1157	0	33.300	0.000
k141_31234||full	0.973	0.940	0.973	dsDNAphage	1152	0	100.000	0.000
k141_178552||full	0.753	0.953	0.953	ssDNA	657	0	50.000	0.000
k141_20072||full	0.953	0.967	0.967	ssDNA	1228	0	75.000	0.000
k141_70798||full	0.827	0.773	0.827	dsDNAphage	1019	1	50.000	0.000
k141_70800||full	0.607	0.940	0.940	ssDNA	1399	0	50.000	0.000
k141_31248||full	1.000	0.253	1.000	dsDNAphage	1456	3	100.000	0.000
k141_70805||full	0.700	0.127	0.700	dsDNAphage	1300	0	33.300	0.000
k141_167311||full	0.367	0.793	0.793	ssDNA	1673	0	100.000	0.000
k141_48173||full	0.400	0.960	0.960	ssDNA	1656	0	25.000	0.000
k141_76592||full	0.533	0.073	0.533	dsDNAphage	1829	0	66.700	33.300
k141_105077||full	0.607	0.213	0.607	dsDNAphage	1659	0	33.300	0.000
k141_25503||full	0.953	1.000	1.000	ssDNA	1866	0	75.000	0.000
k141_144632||full	0.507	0.027	0.507	dsDNAphage	1569	0	33.300	0.000
k141_42706||full	0.687	0.153	0.687	dsDNAphage	1470	0	33.300	0.000
k141_3071||full	0.560	0.093	0.560	dsDNAphage	1557	0	66.700	33.300
k141_88037||full	0.660	0.233	0.660	dsDNAphage	2539	0	66.700	0.000
k141_178593||full	0.507	0.360	0.507	dsDNAphage	4547	0	14.300	0.000
k141_20118||full	0.540	0.427	0.540	dsDNAphage	1434	0	25.000	0.000
k141_48207||full	0.347	0.747	0.747	ssDNA	1352	0	33.300	0.000
k141_59753||full	0.420	1.000	1.000	ssDNA	1410	0	33.300	0.000
k141_76628||full	1.000	0.953	1.000	dsDNAphage	3362	1	62.500	0.000
k141_93777||full	0.700	0.140	0.700	dsDNAphage	1244	0	50.000	0.000
k141_156172||full	0.620	0.920	0.920	ssDNA	997	0	50.000	0.000
k141_93784||full	0.673	0.207	0.673	dsDNAphage	1464	0	33.300	0.000
k141_88077||full	0.533	0.287	0.533	dsDNAphage	1285	0	33.300	0.000
k141_161712||full	0.680	0.160	0.680	dsDNAphage	1684	0	50.000	25.000
k141_76638||full	0.907	0.973	0.973	ssDNA	1523	0	100.000	0.000
k141_14369||full	0.880	0.993	0.993	ssDNA	2426	0	50.000	0.000
k141_127810||full	0.927	0.280	0.927	dsDNAphage	1369	2	66.700	33.300
k141_99289||full	0.560	0.640	0.640	ssDNA	1215	0	33.300	0.000
k141_133344||full	0.813	0.993	0.993	ssDNA	1474	0	33.300	0.000
k141_14375||full	0.727	0.093	0.727	dsDNAphage	1811	0	33.300	0.000
k141_144703||full	0.687	0.973	0.973	ssDNA	2532	0	75.000	0.000
k141_178658||full	0.440	0.760	0.760	ssDNA	2071	0	33.300	0.000
k141_93810||full	0.827	0.967	0.967	ssDNA	1558	0	33.300	0.000
k141_150438||full	0.987	0.980	0.987	dsDNAphage	1270	2	100.000	0.000
k141_76681||full	0.860	0.867	0.867	ssDNA	3557	0	50.000	0.000
k141_3143||full	0.753	0.367	0.753	dsDNAphage	2216	0	25.000	0.000
k141_14401||full	0.640	0.007	0.640	dsDNAphage	3978	0	25.000	12.500
k141_48272||full	0.553	0.220	0.553	dsDNAphage	1000	0	50.000	0.000
k141_88134||full	0.840	0.847	0.847	ssDNA	2086	0	66.700	0.000
k141_93842||full	0.953	0.993	0.993	ssDNA	1491	0	40.000	0.000
k141_3158||full	0.547	1.000	1.000	ssDNA	1415	0	50.000	0.000
k141_25625||full	0.680	0.207	0.680	dsDNAphage	1314	0	25.000	0.000
k141_144748||full	0.687	0.520	0.687	dsDNAphage	1222	0	50.000	0.000
k141_82399||full	0.800	0.827	0.827	ssDNA	1237	0	100.000	0.000
k141_133375||full	1.000	0.707	1.000	dsDNAphage	1923	2	66.700	0.000
k141_76713||full	0.880	0.800	0.880	dsDNAphage	2008	0	25.000	0.000
k141_31392||full	0.620	0.760	0.760	ssDNA	1234	0	50.000	0.000
k141_93864||full	0.413	0.687	0.687	ssDNA	1380	0	33.300	0.000
k141_70949||full	0.873	0.327	0.873	dsDNAphage	1477	0	25.000	0.000
k141_59871||full	0.480	0.740	0.740	ssDNA	1055	0	100.000	0.000
k141_3191||full	0.727	0.093	0.727	dsDNAphage	1529	0	20.000	0.000
k141_65378||full	0.507	0.987	0.987	ssDNA	1551	0	33.300	0.000
k141_88174||full	0.607	0.287	0.607	dsDNAphage	1357	0	33.300	0.000
k141_178714||full	0.360	0.760	0.760	ssDNA	1184	0	33.300	0.000
k141_144788||full	0.560	0.673	0.673	ssDNA	1944	0	50.000	0.000
k141_167469||full	1.000	1.000	1.000	dsDNAphage	1591	2	75.000	0.000
k141_48331||full	0.920	1.000	1.000	ssDNA	1070	0	50.000	0.000
k141_8559||full	0.907	0.980	0.980	ssDNA	1318	0	25.000	0.000
k141_37192||full	0.960	0.013	0.960	dsDNAphage	5048	1	11.100	0.000
k141_161831||full	0.433	0.800	0.800	ssDNA	2580	0	50.000	0.000
k141_144810||full	0.920	1.000	1.000	ssDNA	888	0	50.000	0.000
k141_59903||full	0.520	0.773	0.773	ssDNA	1415	0	33.300	0.000
k141_25715||full	0.627	0.080	0.627	dsDNAphage	2159	0	66.700	33.300
k141_127931||full	0.860	0.953	0.953	ssDNA	1324	0	33.300	0.000
k141_48372||full	0.940	0.027	0.940	dsDNAphage	3321	1	28.600	14.300
k141_8598||full	0.447	0.973	0.973	ssDNA	985	0	50.000	0.000
k141_37252||full	0.527	0.120	0.527	dsDNAphage	1529	0	50.000	0.000
k141_82503||full	0.453	0.980	0.980	ssDNA	1285	0	50.000	0.000
k141_65460||full	0.507	0.033	0.507	dsDNAphage	3342	0	20.000	0.000
k141_105311||full	0.820	0.960	0.960	ssDNA	1874	0	25.000	0.000
k141_110686||full	0.667	0.020	0.667	dsDNAphage	2368	0	50.000	25.000
k141_20328||full	0.880	0.927	0.927	ssDNA	1056	0	50.000	0.000
k141_25744||full	0.987	1.000	1.000	ssDNA	1091	0	100.000	0.000
k141_37280||full	0.847	0.700	0.847	dsDNAphage	2508	0	16.700	0.000
k141_133485||full	0.800	0.853	0.853	ssDNA	2264	0	50.000	0.000
k141_82522||full	0.500	0.053	0.500	dsDNAphage	1195	0	25.000	0.000
k141_54111||full	0.660	0.260	0.660	dsDNAphage	1550	0	66.700	0.000
k141_14552||full	0.773	0.367	0.773	dsDNAphage	1271	0	50.000	0.000
k141_31529||full	0.300	0.647	0.647	ssDNA	3135	0	33.300	0.000
k141_3308||full	1.000	0.547	1.000	dsDNAphage	3601	7	100.000	0.000
k141_122240||full	0.707	0.847	0.847	ssDNA	1453	0	66.700	0.000
k141_8666||full	0.733	0.047	0.733	dsDNAphage	2799	1	25.000	0.000
k141_65506||full	0.700	0.167	0.700	dsDNAphage	1270	0	33.300	0.000
k141_54132||full	1.000	0.587	1.000	dsDNAphage	5981	2	100.000	0.000
k141_48456||full	0.807	0.340	0.807	dsDNAphage	1552	0	50.000	0.000
k141_133532||full	0.273	0.773	0.773	ssDNA	2098	0	33.300	0.000
k141_54136||full	0.720	0.373	0.720	dsDNAphage	938	0	50.000	0.000
k141_71114||full	0.707	0.020	0.707	dsDNAphage	1795	0	66.700	33.300
k141_88309||full	0.480	0.907	0.907	ssDNA	1448	0	33.300	0.000
k141_161956||full	0.707	0.953	0.953	ssDNA	945	0	50.000	0.000
k141_105390||full	0.700	0.907	0.907	ssDNA	1253	0	33.300	0.000
k141_76890||full	0.993	0.953	0.993	dsDNAphage	2080	1	66.700	0.000
k141_93999||full	0.820	0.353	0.820	dsDNAphage	1718	0	50.000	0.000
k141_65532||full	0.500	0.280	0.500	dsDNAphage	1947	0	66.700	0.000
k141_133570||full	0.540	0.273	0.540	dsDNAphage	1703	0	50.000	0.000
k141_20422||full	0.487	0.953	0.953	ssDNA	1537	0	33.300	0.000
k141_122296||full	0.507	0.267	0.507	dsDNAphage	955	0	33.300	0.000
k141_71150||full	0.687	0.960	0.960	ssDNA	1742	0	33.300	0.000
k141_54183||full	0.473	0.893	0.893	ssDNA	1063	0	50.000	0.000
k141_60057||full	0.973	0.993	0.993	ssDNA	1009	0	100.000	0.000
k141_173236||full	0.720	0.007	0.720	dsDNAphage	6204	0	44.400	11.100
k141_8731||full	0.807	0.967	0.967	ssDNA	1316	0	66.700	0.000
k141_76920||full	0.620	0.580	0.620	dsDNAphage	2303	0	20.000	0.000
k141_25868||full	1.000	0.993	1.000	dsDNAphage	1120	2	100.000	0.000
k141_156448||full	0.600	0.713	0.713	ssDNA	2571	0	50.000	0.000
k141_144945||full	0.987	1.000	1.000	ssDNA	1481	0	100.000	0.000
k141_3394||full	0.840	0.173	0.840	dsDNAphage	2166	0	60.000	0.000
k141_105457||full	0.560	0.100	0.560	dsDNAphage	3867	0	28.600	0.000
k141_162014||full	0.327	0.747	0.747	ssDNA	1512	0	50.000	0.000
k141_162016||full	0.387	0.613	0.613	ssDNA	1213	0	100.000	0.000
k141_25894||full	0.987	0.993	0.993	ssDNA	1574	0	75.000	0.000
k141_54237||full	0.873	0.827	0.873	dsDNAphage	2460	0	40.000	0.000
k141_122343||full	0.800	0.693	0.800	dsDNAphage	1549	0	25.000	0.000
k141_37430||full	0.747	0.200	0.747	dsDNAphage	3181	0	66.700	0.000
k141_173286||full	0.947	0.167	0.947	dsDNAphage	4025	1	33.300	0.000
k141_76965||full	0.807	0.407	0.807	dsDNAphage	2553	0	66.700	0.000
k141_139492||full	0.393	0.520	0.520	ssDNA	2788	0	25.000	0.000
k141_76971||full	0.920	0.913	0.920	dsDNAphage	4186	0	66.700	0.000
k141_167742||full	0.680	0.020	0.680	dsDNAphage	3882	0	28.600	14.300
k141_144990||full	0.527	0.480	0.527	dsDNAphage	1121	0	33.300	0.000
k141_43104||full	0.667	0.500	0.667	dsDNAphage	1416	0	50.000	0.000
k141_48601||full	0.773	1.000	1.000	ssDNA	1422	0	66.700	0.000
k141_65621||full	0.813	0.980	0.980	ssDNA	1442	0	33.300	0.000
k141_60136||full	0.627	0.053	0.627	dsDNAphage	1577	0	66.700	33.300
k141_43112||full	0.607	0.080	0.607	dsDNAphage	2194	0	50.000	25.000
k141_105507||full	0.927	0.347	0.927	dsDNAphage	3013	0	20.000	0.000
k141_139524||full	0.987	0.987	0.987	dsDNAphage	1131	3	100.000	0.000
k141_14723||full	0.833	0.053	0.833	dsDNAphage	1294	1	25.000	0.000
k141_88431||full	0.553	0.427	0.553	dsDNAphage	3080	0	66.700	0.000
k141_77006||full	0.927	0.987	0.987	ssDNA	1474	0	50.000	0.000
k141_8811||full	0.940	0.420	0.940	dsDNAphage	1024	0	100.000	0.000
k141_82735||full	0.873	0.927	0.927	ssDNA	1370	0	100.000	0.000
k141_71268||full	0.747	0.047	0.747	dsDNAphage	1897	0	25.000	0.000
k141_122416||full	0.753	0.253	0.753	dsDNAphage	1199	0	100.000	0.000
k141_54308||full	0.613	0.840	0.840	ssDNA	1013	0	50.000	0.000
k141_116885||full	0.360	1.000	1.000	ssDNA	1140	0	33.300	0.000
k141_65664||full	0.760	0.267	0.760	dsDNAphage	2078	0	42.900	0.000
k141_77030||full	0.440	1.000	1.000	ssDNA	1819	0	33.300	0.000
k141_48653||full	0.220	0.940	0.940	ssDNA	1320	0	33.300	0.000
k141_31703||full	0.453	0.980	0.980	ssDNA	1340	0	33.300	0.000
k141_94153||full	0.900	0.200	0.900	dsDNAphage	2299	0	60.000	0.000
k141_167803||full	0.573	0.813	0.813	ssDNA	3089	0	50.000	0.000
k141_71283||full	0.960	0.907	0.960	dsDNAphage	1790	0	20.000	0.000
k141_122434||full	0.573	0.967	0.967	ssDNA	1791	0	33.300	0.000
k141_77047||full	0.587	0.973	0.973	ssDNA	1286	0	33.300	0.000
k141_88468||full	0.320	0.880	0.880	ssDNA	917	0	50.000	0.000
k141_82772||full	0.967	0.280	0.967	dsDNAphage	1555	2	75.000	25.000
k141_65683||full	0.507	0.113	0.507	dsDNAphage	1852	0	40.000	0.000
k141_3542||full	0.967	0.960	0.967	dsDNAphage	1407	2	100.000	0.000
k141_150777||full	0.987	0.893	0.987	dsDNAphage	2306	1	40.000	0.000
k141_26032||full	0.507	0.860	0.860	ssDNA	2074	0	66.700	0.000
k141_31738||full	0.893	0.260	0.893	dsDNAphage	845	1	100.000	0.000
k141_122486||full	0.907	1.000	1.000	ssDNA	1973	0	100.000	0.000
k141_26040||full	0.520	0.433	0.520	dsDNAphage	2387	0	33.300	0.000
k141_26041||full	0.733	0.987	0.987	ssDNA	994	0	50.000	0.000
k141_145125||full	0.680	0.100	0.680	dsDNAphage	911	0	33.300	0.000
k141_99672||full	0.793	0.300	0.793	dsDNAphage	852	0	33.300	0.000
k141_122503||full	0.533	0.687	0.687	ssDNA	1764	0	66.700	0.000
k141_110970||full	0.600	0.007	0.600	dsDNAphage	16449	0	28.100	12.500
k141_43225||full	0.607	0.360	0.607	dsDNAphage	987	0	50.000	0.000
k141_60250||full	0.813	0.980	0.980	ssDNA	922	0	50.000	0.000
k141_128245||full	0.880	0.993	0.993	ssDNA	2044	0	60.000	0.000
k141_110971||full	0.833	0.747	0.833	dsDNAphage	1646	0	20.000	0.000
k141_71354||full	0.700	0.093	0.700	dsDNAphage	1812	0	50.000	0.000
k141_37590||full	0.900	0.907	0.907	ssDNA	1068	0	100.000	0.000
k141_99678||full	0.633	0.767	0.767	ssDNA	4985	0	25.000	0.000
k141_128271||full	0.547	0.313	0.547	dsDNAphage	1040	0	50.000	0.000
k141_150852||full	0.667	0.307	0.667	dsDNAphage	1577	0	66.700	0.000
k141_105681||full	0.360	0.853	0.853	ssDNA	1209	0	33.300	0.000
k141_20686||full	0.920	1.000	1.000	ssDNA	1046	0	66.700	0.000
k141_145159||full	0.667	0.040	0.667	dsDNAphage	2121	0	50.000	25.000
k141_156651||full	0.573	0.953	0.953	ssDNA	1589	0	33.300	0.000
k141_117019||full	0.693	0.233	0.693	dsDNAphage	2113	0	33.300	0.000
k141_48785||full	0.553	0.873	0.873	ssDNA	1433	0	33.300	0.000
k141_94267||full	0.533	0.147	0.533	dsDNAphage	1143	0	33.300	0.000
k141_54448||full	0.847	1.000	1.000	ssDNA	1923	0	66.700	0.000
k141_122565||full	0.500	0.033	0.500	dsDNAphage	2038	0	66.700	33.300
k141_122566||full	0.440	0.867	0.867	ssDNA	1349	0	50.000	0.000
k141_71416||full	0.647	0.307	0.647	dsDNAphage	2143	0	66.700	0.000
k141_133831||full	0.913	1.000	1.000	ssDNA	2089	0	50.000	0.000
k141_156682||full	0.920	0.967	0.967	ssDNA	1219	0	25.000	0.000
k141_173494||full	0.687	0.780	0.780	ssDNA	2397	0	33.300	0.000
k141_179208||full	0.933	1.000	1.000	ssDNA	1649	0	25.000	0.000
k141_128329||full	0.993	0.887	0.993	dsDNAphage	1248	1	33.300	0.000
k141_20727||full	0.400	0.820	0.820	ssDNA	1760	0	33.300	0.000
k141_54487||full	0.593	0.387	0.593	dsDNAphage	983	0	50.000	0.000
k141_31830||full	0.620	0.933	0.933	ssDNA	1381	0	33.300	0.000
k141_133838||full	0.947	0.420	0.947	dsDNAphage	1868	0	60.000	0.000
k141_26138||full	0.627	0.060	0.627	dsDNAphage	1293	0	33.300	0.000
k141_128347||full	0.440	0.953	0.953	ssDNA	1612	0	50.000	0.000
k141_9000||full	0.600	0.080	0.600	dsDNAphage	1218	0	33.300	0.000
k141_99757||full	0.500	0.993	0.993	ssDNA	1049	0	50.000	0.000
k141_31848||full	0.973	0.447	0.973	dsDNAphage	1496	1	66.700	0.000
k141_162272||full	0.833	0.013	0.833	dsDNAphage	14308	2	30.000	30.000
k141_37689||full	0.713	0.487	0.713	dsDNAphage	1464	0	33.300	0.000
k141_156733||full	0.547	0.180	0.547	dsDNAphage	935	0	50.000	0.000
k141_111087||full	0.527	0.367	0.527	dsDNAphage	3152	0	14.300	0.000
k141_14949||full	1.000	1.000	1.000	dsDNAphage	1856	1	66.700	0.000
k141_167988||full	0.893	0.967	0.967	ssDNA	2437	0	60.000	0.000
k141_43367||full	0.967	0.980	0.980	ssDNA	2401	0	60.000	0.000
k141_162307||full	0.333	0.827	0.827	ssDNA	1131	0	50.000	0.000
k141_133898||full	0.860	1.000	1.000	ssDNA	1692	0	100.000	0.000
k141_20793||full	0.680	0.980	0.980	ssDNA	1141	0	50.000	0.000
k141_111117||full	0.507	0.987	0.987	ssDNA	1157	0	33.300	0.000
k141_139775||full	0.267	0.793	0.793	ssDNA	1219	0	50.000	0.000
k141_48883||full	0.807	0.953	0.953	ssDNA	1246	0	50.000	0.000
k141_162332||full	0.707	0.980	0.980	ssDNA	996	0	50.000	0.000
k141_65932||full	0.273	0.833	0.833	ssDNA	1782	0	33.300	0.000
k141_111141||full	0.500	0.093	0.500	dsDNAphage	1041	0	66.700	33.300
k141_99838||full	0.967	0.107	0.967	dsDNAphage	2542	2	50.000	0.000
k141_77303||full	0.487	0.760	0.760	ssDNA	1267	0	33.300	0.000
k141_9086||full	0.840	0.733	0.840	dsDNAphage	857	0	50.000	0.000
k141_9093||full	0.613	0.480	0.613	dsDNAphage	1171	0	25.000	0.000
k141_133950||full	0.527	0.913	0.913	ssDNA	1553	0	50.000	0.000
k141_48908||full	0.900	0.980	0.980	ssDNA	1062	0	66.700	0.000
k141_82997||full	0.433	0.747	0.747	ssDNA	972	0	50.000	0.000
k141_133960||full	0.940	1.000	1.000	ssDNA	1794	0	75.000	0.000
k141_9104||full	0.913	0.987	0.987	ssDNA	2697	0	20.000	0.000
k141_83008||full	0.553	0.693	0.693	ssDNA	1600	0	33.300	0.000
k141_60451||full	1.000	0.987	1.000	dsDNAphage	1846	1	66.700	0.000
k141_156828||full	0.967	0.507	0.967	dsDNAphage	2341	1	75.000	0.000
k141_156833||full	0.647	0.420	0.647	dsDNAphage	2269	0	20.000	0.000
k141_179322||full	0.853	0.980	0.980	ssDNA	1971	0	100.000	0.000
k141_31966||full	0.960	0.780	0.960	dsDNAphage	1661	0	16.700	0.000
k141_99894||full	0.600	0.987	0.987	ssDNA	1296	0	50.000	0.000
k141_43439||full	0.767	0.900	0.900	ssDNA	1920	0	33.300	0.000
k141_48952||full	0.140	0.987	0.987	ssDNA	1168	0	50.000	0.000
k141_3803||full	0.440	0.927	0.927	ssDNA	1236	0	50.000	0.000
k141_26257||full	0.987	0.893	0.987	dsDNAphage	1903	2	66.700	0.000
k141_48965||full	0.747	0.807	0.807	ssDNA	2425	0	50.000	0.000
k141_60503||full	0.733	0.507	0.733	dsDNAphage	2577	0	50.000	0.000
k141_162439||full	1.000	0.433	1.000	dsDNAphage	3000	2	50.000	0.000
k141_3840||full	0.847	0.987	0.987	ssDNA	1085	0	33.300	0.000
k141_20926||full	0.747	0.100	0.747	dsDNAphage	2334	0	60.000	20.000
k141_139900||full	0.567	0.033	0.567	dsDNAphage	1200	0	33.300	0.000
k141_37849||full	0.573	0.693	0.693	ssDNA	1151	0	50.000	0.000
k141_117253||full	0.713	0.167	0.713	dsDNAphage	1185	0	50.000	0.000
k141_162461||full	1.000	0.253	1.000	dsDNAphage	4538	1	87.500	0.000
k141_71666||full	0.633	0.080	0.633	dsDNAphage	1675	0	33.300	0.000
k141_9208||full	0.733	0.993	0.993	ssDNA	2279	0	66.700	0.000
k141_179406||full	0.707	0.580	0.707	dsDNAphage	2521	0	20.000	0.000
k141_43521||full	0.700	1.000	1.000	ssDNA	919	0	50.000	0.000
k141_20969||full	0.780	0.813	0.813	ssDNA	1132	0	100.000	0.000
k141_105967||full	0.747	1.000	1.000	ssDNA	2061	0	66.700	0.000
k141_105969||full	0.947	1.000	1.000	ssDNA	960	0	100.000	0.000
k141_32063||full	0.513	0.787	0.787	ssDNA	861	0	33.300	0.000
k141_77455||full	0.787	0.080	0.787	dsDNAphage	3656	0	66.700	16.700
k141_9246||full	0.933	0.367	0.933	dsDNAphage	2486	1	20.000	0.000
k141_94526||full	1.000	1.000	1.000	dsDNAphage	2448	2	100.000	0.000
k141_122832||full	0.647	0.973	0.973	ssDNA	952	0	33.300	0.000
k141_111320||full	0.933	0.993	0.993	ssDNA	2241	0	50.000	0.000
k141_3921||full	0.553	0.367	0.553	dsDNAphage	1256	0	66.700	33.300
k141_54758||full	0.740	0.980	0.980	ssDNA	1578	0	66.700	0.000
k141_9263||full	0.620	0.980	0.980	ssDNA	1051	0	33.300	0.000
k141_156991||full	0.853	0.047	0.853	dsDNAphage	2725	2	40.000	60.000
k141_37903||full	0.787	0.380	0.787	dsDNAphage	1864	0	25.000	0.000
k141_134136||full	0.707	0.640	0.707	dsDNAphage	1371	0	33.300	0.000
k141_54769||full	0.900	0.380	0.900	dsDNAphage	1074	0	25.000	0.000
k141_145439||full	0.640	0.460	0.640	dsDNAphage	1513	0	50.000	0.000
k141_106019||full	0.833	0.393	0.833	dsDNAphage	1779	0	66.700	0.000
k141_77483||full	0.627	0.127	0.627	dsDNAphage	1579	0	33.300	0.000
k141_168177||full	1.000	0.880	1.000	dsDNAphage	1953	2	100.000	0.000
k141_83173||full	0.840	0.220	0.840	dsDNAphage	1059	0	25.000	0.000
k141_9287||full	0.627	0.860	0.860	ssDNA	3521	0	60.000	0.000
k141_9288||full	0.693	0.987	0.987	ssDNA	896	0	50.000	0.000
k141_15201||full	0.513	0.880	0.880	ssDNA	948	0	50.000	0.000
k141_37923||full	0.840	0.313	0.840	dsDNAphage	4555	0	16.700	0.000
k141_3971||full	0.567	0.293	0.567	dsDNAphage	1121	0	50.000	0.000
k141_37932||full	0.620	0.220	0.620	dsDNAphage	1625	0	50.000	25.000
k141_88917||full	0.707	0.113	0.707	dsDNAphage	1670	0	33.300	0.000
k141_83211||full	0.307	0.773	0.773	ssDNA	1578	0	50.000	0.000
k141_77551||full	0.387	0.880	0.880	ssDNA	2378	0	50.000	0.000
k141_128670||full	0.747	0.793	0.793	ssDNA	1185	0	50.000	0.000
k141_83224||full	0.940	0.720	0.940	dsDNAphage	2592	1	20.000	0.000
k141_88944||full	0.793	0.200	0.793	dsDNAphage	1801	0	40.000	20.000
k141_122951||full	0.507	0.040	0.507	dsDNAphage	2293	0	20.000	0.000
k141_60702||full	0.987	1.000	1.000	ssDNA	1016	0	100.000	0.000
k141_162664||full	0.567	0.907	0.907	ssDNA	815	0	50.000	0.000
k141_38003||full	0.893	0.480	0.893	dsDNAphage	1585	0	50.000	0.000
k141_71849||full	0.987	0.993	0.993	ssDNA	1236	0	33.300	0.000
k141_117437||full	0.880	0.987	0.987	ssDNA	1200	0	66.700	0.000
k141_94648||full	0.513	0.947	0.947	ssDNA	1575	0	33.300	0.000
k141_49213||full	0.793	1.000	1.000	ssDNA	1246	0	50.000	0.000
k141_117439||full	0.573	0.260	0.573	dsDNAphage	1110	0	33.300	0.000
k141_71864||full	0.793	0.140	0.793	dsDNAphage	1815	0	33.300	0.000
k141_140080||full	0.533	0.127	0.533	dsDNAphage	1416	0	50.000	25.000
k141_89010||full	0.953	0.933	0.953	dsDNAphage	1923	5	100.000	0.000
k141_134295||full	0.253	0.953	0.953	ssDNA	1178	0	33.300	0.000
k141_123005||full	0.533	0.060	0.533	dsDNAphage	2041	0	66.700	33.300
k141_71883||full	0.547	0.260	0.547	dsDNAphage	1207	0	33.300	0.000
k141_123017||full	0.947	0.820	0.947	dsDNAphage	3319	0	20.000	0.000
k141_38072||full	0.793	0.420	0.793	dsDNAphage	1314	0	33.300	0.000
k141_66292||full	0.993	0.020	0.993	dsDNAphage	11988	4	61.500	15.400
k141_173902||full	0.500	0.240	0.500	dsDNAphage	2353	0	33.300	0.000
k141_49274||full	0.980	0.487	0.980	dsDNAphage	1390	1	66.700	0.000
k141_123032||full	0.980	1.000	1.000	ssDNA	1564	0	60.000	0.000
k141_43735||full	0.660	0.953	0.953	ssDNA	1104	0	100.000	0.000
k141_117496||full	0.573	0.300	0.573	dsDNAphage	2297	0	20.000	0.000
k141_54957||full	0.627	0.973	0.973	ssDNA	908	0	50.000	0.000
k141_179649||full	0.527	0.140	0.527	dsDNAphage	1015	0	25.000	0.000
k141_71944||full	0.547	0.113	0.547	dsDNAphage	1733	0	50.000	25.000
k141_168368||full	0.947	0.287	0.947	dsDNAphage	2123	0	33.300	0.000
k141_128796||full	0.960	0.587	0.960	dsDNAphage	1570	0	50.000	0.000
k141_111485||full	0.600	0.727	0.727	ssDNA	1059	0	50.000	0.000
