LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE	PARENT_NAME	PARENT_TAXID	TOTAL_READ_LEN	READ_IDT	TOTAL_BP_MISMATCH	TOTAL_BP_INDEL	ANI_NAIVE	ANI_CI95_LH	SIG_COV	MAPPED_SIG_LEN	TOTAL_SIG_LEN	COVERED_SIG_DEPTH	COVERED_MAPPED_SIG_COV	ZSCORE	GENOMIC_CONTENT_EST	ABUNDANCE	REL_ABUNDANCE_DEPTH	REL_ABUNDANCE_GC	SIG_LEVEL	GENOME_COUNT	GENOME_SIZE	NOTE
strain	Acinetobacter piscicola strain=YH12207_T	GCF_015218165.1	460	83406	0.615420	1668	0.000729	0.036435	0.000699	Acinetobacter piscicola	2006115	1639493	0.049862	1657	432	0.980133	[0.230963-0.999878]	0.000729	1767	2289200	50.003597	0.943973	37.032716	0.000000	0.036435	0.000699		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.61542); 
strain	Pseudomonas chengduensis strain=BC1815	GCF_026314255.1	41	7947	0.883888	2103	0.009601	0.036279	0.000696	Pseudomonas chengduensis	489632	133878	0.056791	344	64	0.956713	[0.774694-0.993083]	0.009601	2149	219051	3.778887	0.978595	10.156830	0.000000	0.036279	0.000696		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.883888); 
strain	Runella rosea strain=HYN0085	GCF_003325355.1	227	222614	0.957897	19468	0.003139	0.035895	0.000689	Runella rosea	2259595	845411	0.259796	2980	1756	0.986614	[0.917826-0.997969]	0.003139	19468	6201766	11.434867	1.000000	17.820271	0.000000	0.035895	0.000689		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.957897); 
strain	Acinetobacter indicus strain=80-1-2	GCF_012278735.1	47	57850	0.614258	1476	0.000914	0.035817	0.000688	Acinetobacter indicus	756892	167783	0.323883	3508	596	0.939360	[0.229745-0.998772]	0.000914	1476	1615152	39.193767	1.000000	33.064731	0.000000	0.035817	0.000688		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.614258); 
strain	Aliarcobacter cibarius strain=H743	GCF_008808035.1	137	37991	0.619518	1155	0.001084	0.035643	0.000684	Aliarcobacter cibarius	255507	452767	0.082758	521	287	0.986286	[0.239097-0.99994]	0.001084	1155	1065873	32.892641	1.000000	30.361715	0.000000	0.035643	0.000684		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.619518); 
strain	Ligilactobacillus ruminis ATCC 27782 strain=ATCC 27782	GCF_000224985.1	88	63992	0.844662	4347	0.002416	0.035559	0.000683	Ligilactobacillus ruminis	1623	351962	0.176471	1881	681	0.970606	[0.691353-0.997971]	0.002416	5238	1799587	14.720957	0.829897	20.322000	0.000000	0.035559	0.000683		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.844662); 
strain	Streptococcus sanguinis strain=FDAARGOS_770	GCF_013343115.1	66	44715	0.888936	5132	0.004060	0.035378	0.000679	Streptococcus sanguinis	1305	229469	0.187154	1769	361	0.960438	[0.783927-0.993945]	0.004060	5145	1263918	8.712977	0.997473	15.661474	0.000000	0.035378	0.000679		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.888936); 
strain	Cryobacterium arcticum strain=PAMC 27867	GCF_001679725.1	51	28949	0.653166	1644	0.001994	0.035113	0.000674	Cryobacterium arcticum	670052	204957	0.117488	4869	1007	0.831808	[0.325448-0.980883]	0.001994	2596	824460	17.608881	0.633282	22.371776	0.000000	0.035113	0.000674		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.653166); 
strain	Saccharothrix syringae strain=NRRL B-16468	GCF_009498035.1	619	134443	0.544548	1217	0.000317	0.035017	0.000672	Saccharothrix syringae	103733	2066636	0.064279	1601	942	0.988092	[0.089109-0.999986]	0.000317	1217	3839324	110.470830	1.000000	56.158209	0.000000	0.035017	0.000672		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.544548); 
strain	Stackebrandtia nassauensis DSM 44728 strain=DSM 44728	GCF_000024545.1	383	139649	0.987177	133718	0.033481	0.034966	0.000671	Stackebrandtia nassauensis	283811	1447560	0.095269	1741	1055	0.987533	[0.98391-0.990445]	0.033481	141989	3993866	1.044355	0.941749	5.372879	0.000000	0.034966	0.000671		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.987177); 
strain	Streptococcus sanguinis strain=NCTC7863	GCF_900475505.1	58	43204	0.920873	7794	0.006282	0.034823	0.000669	Streptococcus sanguinis	1305	251036	0.164128	2002	425	0.953662	[0.855375-0.98637]	0.006282	8257	1240678	5.543238	0.943926	12.577111	0.000000	0.034823	0.000669		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.920873); 
strain	Aliiroseovarius crassostreae strain=S212	GCF_025138695.1	71	81226	0.831931	5338	0.002283	0.034744	0.000667	Aliiroseovarius crassostreae	154981	261625	0.290668	5180	635	0.936227	[0.67323-0.990631]	0.002283	5563	2337813	15.216561	0.959554	20.903510	0.000000	0.034744	0.000667		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.831931); 
strain	Pseudomonas oryzae strain=KCTC 32247	GCF_900104805.1	178	49038	0.986286	47514	0.033462	0.034535	0.000663	Pseudomonas oryzae	1392877	632754	0.076523	618	380	0.987398	[0.980698-0.991874]	0.033462	50516	1419948	1.032075	0.940573	5.374461	0.000000	0.034535	0.000663		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986286); 
strain	Ligilactobacillus murinus strain=PG1-1-10	GCF_029369785.1	184	41036	0.782020	2511	0.002097	0.034272	0.000658	Ligilactobacillus murinus	1622	665186	0.060932	505	250	0.987694	[0.564239-0.999801]	0.002097	2511	1197362	16.342493	1.000000	21.813910	0.000000	0.034272	0.000658		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.78202); 
strain	Inhella inkyongensis strain=IMCC1713	GCF_005952805.1	180	84805	0.877285	5662	0.002284	0.034206	0.000657	Inhella inkyongensis	392593	596262	0.140708	906	564	0.989317	[0.754926-0.999645]	0.002284	5790	2479249	14.977923	0.977893	20.901558	0.000000	0.034206	0.000657		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.877285); 
strain	Lachnoclostridium phocaeense strain=Marseille-P3177T	GCF_900120345.1	101	95489	0.984467	93915	0.033547	0.034109	0.000655	Lachnoclostridium phocaeense	1871021	332080	0.283230	1434	872	0.984983	[0.980192-0.988742]	0.033547	120278	2799513	1.016760	0.780816	5.367402	0.000000	0.034109	0.000655		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.984467); 
strain	Pseudomonas citronellolis strain=P3B5	GCF_001586155.1	51	12559	0.523127	336	0.000902	0.033732	0.000648	Pseudomonas citronellolis	53408	173718	0.058935	2321	139	0.815192	[0.048854-0.997399]	0.000902	336	372322	37.377976	1.000000	33.273130	0.000000	0.033732	0.000648		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.523127); 
strain	Flavobacterium commune strain=PK15	GCF_001857965.1	153	81398	0.986768	75339	0.030998	0.033491	0.000643	Flavobacterium commune	1306519	597195	0.134598	1017	602	0.987506	[0.982207-0.991329]	0.030998	79843	2430452	1.080423	0.943589	5.591083	0.000000	0.033491	0.000643		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986768); 
strain	Ligilactobacillus murinus ASF361 strain=ASF361	GCF_000364205.2	170	38028	0.728979	1963	0.001718	0.033289	0.000639	Ligilactobacillus murinus	1622	625712	0.060149	392	192	0.989692	[0.458049-0.999909]	0.001718	1963	1142344	19.372389	1.000000	24.102652	0.000000	0.033289	0.000639		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.728979); 
strain	Sulfuricella denitrificans skB26 strain=skB26	GCF_000297055.2	129	81666	0.979682	26505	0.010753	0.033133	0.000636	Sulfuricella denitrificans	649841	582638	0.138214	1137	641	0.986077	[0.964733-0.994631]	0.010753	26506	2464812	3.081154	0.999962	9.591362	0.000000	0.033133	0.000636		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.979682); 
strain	Paraburkholderia edwinii strain=Pe01	GCF_019428685.1	304	132398	0.986617	118547	0.029614	0.033074	0.000635	Paraburkholderia edwinii	2861782	1227593	0.106459	1710	1006	0.987084	[0.982855-0.990378]	0.029614	124733	4003073	1.116840	0.950406	5.724318	0.000000	0.033074	0.000635		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986617); 
strain	Agrobacterium salinitolerans strain=DG3-1	GCF_019048945.1	58	26522	0.977614	13078	0.016279	0.033014	0.000634	Agrobacterium salinitolerans	1183413	221659	0.117997	367	227	0.986162	[0.959868-0.99536]	0.016279	13847	803351	2.027986	0.944465	7.773523	0.000000	0.033014	0.000634		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.977614); 
strain	Casimicrobium huifangae strain=SJ-1	GCF_009746125.1	153	101735	0.988738	96443	0.030369	0.032036	0.000615	Casimicrobium huifangae	2591109	554400	0.181546	1086	626	0.989325	[0.984973-0.992503]	0.030369	102564	3175674	1.054872	0.940320	5.650486	0.000000	0.032036	0.000615		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.988738); 
strain	Serratia ficaria strain=NCTC12148	GCF_900187015.1	21	5703	0.694488	799	0.004473	0.031929	0.000613	Serratia ficaria	61651	66960	0.076912	553	48	0.903033	[0.396408-0.992567]	0.004473	1566	178614	7.137672	0.510217	14.918007	0.000000	0.031929	0.000613		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.694488); 
strain	Tsuneonella flava strain=SS-21NJ	GCF_016925655.1	107	67989	0.984627	66193	0.030787	0.031622	0.000607	Tsuneonella flava	2055955	422817	0.158463	988	633	0.985468	[0.979369-0.989885]	0.030787	74214	2150033	1.027133	0.891921	5.610818	0.000000	0.031622	0.000607		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.984627); 
strain	Lysobacter gummosus strain=3.2.11	GCF_001442805.1	42	14316	0.986002	13804	0.030212	0.031333	0.000602	Lysobacter gummosus	262324	177825	0.079736	137	86	0.990430	[0.9757-0.996303]	0.030212	14946	456903	1.037091	0.923592	5.665626	0.000000	0.031333	0.000602		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986002); 
strain	Heyndrickxia coagulans strain=XY2	GCF_026104335.1	84	28572	0.558597	691	0.000754	0.031177	0.000599	Heyndrickxia coagulans	1398	289666	0.097709	269	144	0.990585	[0.117206-0.999988]	0.000754	691	916442	41.348770	1.000000	36.404048	0.000000	0.031177	0.000599		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.558597); 
strain	Anaeromyxobacter dehalogenans 2CP-C strain=2CP-C	GCF_000013385.1	185	26901	0.986804	25825	0.029762	0.031002	0.000595	Anaeromyxobacter dehalogenans	161493	686824	0.038744	291	177	0.989183	[0.979131-0.994476]	0.029762	25867	867719	1.041665	0.998376	5.709638	0.000000	0.031002	0.000595		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986804); 
strain	Rhodococcus triatomae strain=DSM 44892	GCF_014217785.1	127	74707	0.925442	7952	0.003253	0.030559	0.000587	Rhodococcus triatomae	300028	448588	0.164634	854	463	0.988569	[0.851644-0.999241]	0.003253	7952	2444672	9.394743	1.000000	17.505101	0.000000	0.030559	0.000587		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.925442); 
strain	Qipengyuania aurantiaca strain=1NDH13	GCF_019711375.1	98	40183	0.986949	38065	0.028738	0.030337	0.000582	Qipengyuania aurantiaca	2867233	353719	0.112307	458	281	0.988602	[0.980456-0.993442]	0.028738	41800	1324536	1.055642	0.910646	5.813492	0.000000	0.030337	0.000582		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986949); 
strain	Serinicoccus marinus DSM 15273 strain=DSM 15273	GCF_008386315.1	22	30393	0.935413	5516	0.005462	0.030094	0.000578	Serinicoccus marinus	247333	71516	0.421109	277	159	0.990886	[0.871394-0.999433]	0.005462	5516	1009921	5.509971	1.000000	13.494050	0.000000	0.030094	0.000578		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.935413); 
strain	Dialister massiliensis strain=Marseille-P5638	GCF_900343095.1	4	3922	0.974863	3922	0.030014	0.030014	0.000576	Dialister massiliensis	2161821	12004	0.323559	38	22	0.990311	[0.951585-0.998141]	0.030014	4153	130673	1.000000	0.944378	5.684888	0.000000	0.030014	0.000576		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.974863); 
strain	Comamonas serinivorans strain=DSM 26136	GCF_002158865.1	167	69466	0.988327	67958	0.029229	0.029877	0.000574	Comamonas serinivorans	1082851	736516	0.093300	749	401	0.989218	[0.983704-0.992951]	0.029229	72004	2325034	1.022190	0.943809	5.763055	0.000000	0.029877	0.000574		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.988327); 
strain	Shinella oryzae strain=Z-25	GCF_023038235.1	97	23023	0.986196	18785	0.024368	0.029866	0.000573	Shinella oryzae	2871820	389030	0.058602	225	147	0.990227	[0.976358-0.996034]	0.024368	21750	770879	1.225606	0.863678	6.327475	0.000000	0.029866	0.000573		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986196); 
strain	Pseudomonas citronellolis strain=SJTE-3	GCF_001654435.1	55	12409	0.520354	336	0.000767	0.028326	0.000544	Pseudomonas citronellolis	53408	188374	0.054206	2198	151	0.822870	[0.042748-0.99796]	0.000767	336	438079	36.931548	1.000000	36.094412	0.000000	0.028326	0.000544		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.520354); 
strain	Pseudomonas salmasensis strain=SWRI126	GCF_014268375.2	41	8795	0.983922	8683	0.027783	0.028141	0.000540	Pseudomonas salmasensis	2745514	154395	0.056485	74	40	0.991586	[0.970156-0.997688]	0.027783	11419	312533	1.012899	0.760399	5.915544	0.000000	0.028141	0.000540		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.983922); 
strain	Intestinimonas butyriciproducens strain=AF211	GCF_001454945.1	73	73757	0.956311	52729	0.019939	0.027890	0.000535	Intestinimonas butyriciproducens	1297617	239329	0.295167	3115	2069	0.957767	[0.94409-0.968531]	0.019939	56777	2644537	1.398794	0.928704	7.010946	0.000000	0.027890	0.000535		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.956311); 
strain	Rhizobacter gummiphilus strain=NBRC 109400	GCF_002762215.1	281	79646	0.988253	75056	0.026207	0.027810	0.000534	Rhizobacter gummiphilus	946333	961640	0.081925	864	507	0.989152	[0.983592-0.992913]	0.026207	79318	2863945	1.061154	0.946267	6.095690	0.000000	0.027810	0.000534		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.988253); 
strain	Mycolicibacterium litorale strain=JCM 17423	GCF_010731695.1	217	43538	0.986864	41532	0.026353	0.027625	0.000530	Mycolicibacterium litorale	758802	767764	0.056056	500	277	0.988516	[0.980351-0.993378]	0.026353	44058	1576014	1.048300	0.942666	6.078403	0.000000	0.027625	0.000530		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986864); 
strain	Kingella negevensis strain=SW7208426	GCF_030177895.1	69	37023	0.955011	9280	0.006884	0.027466	0.000527	Kingella negevensis	1522312	296833	0.122517	656	397	0.982281	[0.913407-0.996614]	0.006884	9280	1347971	3.989547	1.000000	12.010641	0.000000	0.027466	0.000527		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.955011); 
strain	Pseudomonas chlororaphis strain=ATCC 17811	GCF_028747485.1	9	15626	0.845633	5078	0.008922	0.027454	0.000527	Pseudomonas chlororaphis	587753	27806	0.491333	1964	330	0.874312	[0.74862-0.942647]	0.008922	5109	569177	3.077196	0.993932	10.539774	0.000000	0.027454	0.000527		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.845633); 
strain	Glaesserella parasuis strain=KL0318	GCF_000742795.1	71	32709	0.566636	861	0.000722	0.027411	0.000526	Glaesserella parasuis	738	253874	0.126078	701	198	0.978569	[0.133345-0.999927]	0.000722	875	1193270	37.989547	0.984000	37.214402	0.000000	0.027411	0.000526		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.566636); 
strain	Collimonas arenae strain=Cal35	GCF_000786695.1	187	99261	0.985639	94449	0.026047	0.027374	0.000526	Collimonas arenae	279058	781143	0.125334	1357	813	0.986329	[0.981003-0.990275]	0.026047	100383	3626105	1.050948	0.940886	6.114916	0.000000	0.027374	0.000526		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.985639); 
strain	Sediminicoccus rosea strain=KRV36	GCF_023243115.1	221	78290	0.987229	74120	0.025852	0.027307	0.000524	Sediminicoccus rosea	1225128	776910	0.099577	928	578	0.988147	[0.982302-0.992156]	0.025852	76013	2867082	1.056260	0.975096	6.138536	0.000000	0.027307	0.000524		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.987229); 
strain	Tessaracoccus flavus strain=RP1	GCF_001997295.1	128	49480	0.982717	28794	0.015664	0.026917	0.000517	Tessaracoccus flavus	1610493	501926	0.097275	655	389	0.986762	[0.971462-0.993972]	0.015664	29269	1838245	1.718414	0.983771	7.927247	0.000000	0.026917	0.000517		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.982717); 
strain	Rhizobacter gummiphilus strain=NS21	GCF_002116905.1	284	77084	0.986489	74491	0.026010	0.026915	0.000517	Rhizobacter gummiphilus	946333	1070813	0.071079	972	584	0.987390	[0.981445-0.991533]	0.026010	77572	2863944	1.034810	0.960282	6.119383	0.000000	0.026915	0.000517		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986489); 
strain	Rhodococcus triatomae strain=DSM 44893	GCF_014217765.1	115	65018	0.929850	8342	0.003412	0.026593	0.000511	Rhodococcus triatomae	300028	398501	0.161166	793	481	0.987803	[0.860632-0.999069]	0.003412	8342	2444887	7.794054	1.000000	17.090396	0.000000	0.026593	0.000511		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.92985); 
strain	Fusobacterium pseudoperiodonticum strain=KCOM 1263	GCF_002763695.1	46	8668	0.984213	8556	0.026113	0.026455	0.000508	Fusobacterium pseudoperiodonticum	2663009	195591	0.043985	65	35	0.992501	[0.970267-0.998159]	0.026113	8833	327653	1.013090	0.968640	6.106973	0.000000	0.026455	0.000508		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.984213); 
strain	Mycolicibacterium doricum strain=JCM 12405	GCF_010728155.1	175	37759	0.972695	12714	0.008883	0.026380	0.000506	Mycolicibacterium doricum	126673	719185	0.051910	426	245	0.988718	[0.947722-0.997669]	0.008883	12876	1431340	2.969876	0.987418	10.563136	0.000000	0.026380	0.000506		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.972695); 
strain	Paraconexibacter antarcticus strain=02-257	GCF_024220175.1	244	65142	0.987921	60927	0.024624	0.026327	0.000505	Paraconexibacter antarcticus	2949664	876858	0.073482	709	426	0.989116	[0.982543-0.993299]	0.024624	62707	2474321	1.069181	0.971614	6.293746	0.000000	0.026327	0.000505		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.987921); 
strain	Pseudomonas zeae strain=BIM B-582	GCF_024610595.1	27	8480	0.983634	8392	0.026031	0.026304	0.000505	Pseudomonas zeae	2745510	92023	0.091423	67	41	0.992099	[0.969242-0.998025]	0.026031	9962	322389	1.010486	0.842401	6.116881	0.000000	0.026304	0.000505		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.983634); 
strain	Aquirhabdus parva strain=HYN0046	GCF_003351745.1	68	88460	0.987517	88460	0.026218	0.026218	0.000503	Aquirhabdus parva	2283318	309007	0.282913	1038	610	0.988266	[0.983075-0.991959]	0.026218	104474	3373963	1.000000	0.846718	6.094351	0.000000	0.026218	0.000503		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.987517); 
strain	Erwinia amylovora strain=Ea915	GCF_025987825.1	55	39009	0.942725	7905	0.005277	0.026040	0.000500	Erwinia amylovora	552	190313	0.201573	647	380	0.983414	[0.887671-0.99778]	0.005277	7913	1498069	4.934725	0.998989	13.729860	0.000000	0.026040	0.000500		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.942725); 
strain	Pantoea cypripedii strain=NE1	GCF_011395035.1	95	89311	0.983831	83403	0.024011	0.025712	0.000494	Pantoea cypripedii	55209	316968	0.277451	1368	891	0.984683	[0.978391-0.989271]	0.024011	104528	3473535	1.070837	0.797901	6.375547	0.000000	0.025712	0.000494		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.983831); 
strain	Arcobacter suis CECT 7833 strain=CECT 7833	GCF_003544815.1	137	27582	0.769990	2256	0.002097	0.025643	0.000492	Arcobacter suis	1278212	486691	0.056056	300	179	0.989123	[0.54012-0.999859]	0.002097	2256	1075601	12.226064	1.000000	21.812233	0.000000	0.025643	0.000492		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.76999); 
strain	Mycolicibacterium rutilum strain=DSM 45405	GCF_900108565.1	223	49365	0.988849	47716	0.024639	0.025490	0.000489	Mycolicibacterium rutilum	370526	804912	0.060741	474	266	0.990398	[0.983072-0.994625]	0.024639	49680	1936626	1.034559	0.960467	6.291781	0.000000	0.025490	0.000489		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.988849); 
strain	Chitinimonas koreensis strain=R2A43-10	GCF_014353015.1	186	59537	0.896726	6351	0.002690	0.025213	0.000484	Chitinimonas koreensis	356302	701588	0.083662	841	525	0.985874	[0.794235-0.999216]	0.002690	6353	2361334	9.374429	0.999685	19.256299	0.000000	0.025213	0.000484		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.896726); 
strain	Streptomyces seoulensis strain=KCTC 9819	GCF_004328625.1	216	38796	0.982676	21646	0.014065	0.025209	0.000484	Streptomyces seoulensis	73044	871738	0.044002	438	258	0.988710	[0.969429-0.995924]	0.014065	21940	1538982	1.792294	0.986600	8.372440	0.000000	0.025209	0.000484		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.982676); 
strain	Nocardioides marinisabuli strain=DSM 18965	GCF_013466785.1	134	27049	0.983084	26397	0.024542	0.025149	0.000483	Nocardioides marinisabuli	419476	439985	0.060609	382	213	0.985877	[0.973604-0.992564]	0.024542	28569	1075566	1.024700	0.923974	6.304424	0.000000	0.025149	0.000483		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.983084); 
strain	Ancylobacter polymorphus strain=ZM13	GCF_022836935.1	150	55001	0.969805	14240	0.006510	0.025145	0.000483	Ancylobacter polymorphus	223390	669088	0.081317	593	352	0.989218	[0.941499-0.998111]	0.006510	14268	2187324	3.862430	0.998038	12.353308	0.000000	0.025145	0.000483		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.969805); 
strain	Caulobacter henricii strain=CB4	GCF_001414055.1	138	54509	0.987285	52056	0.023862	0.024987	0.000480	Caulobacter henricii	69395	513457	0.104965	614	353	0.988736	[0.981249-0.993322]	0.023862	53900	2181530	1.047122	0.965788	6.395887	0.000000	0.024987	0.000480		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.987285); 
strain	Erwinia amylovora strain=ATCC 15580	GCF_017161565.1	61	37511	0.934983	7070	0.004702	0.024945	0.000479	Erwinia amylovora	552	221986	0.166474	556	330	0.985178	[0.871483-0.998483]	0.004702	7583	1503729	5.305658	0.932349	14.549622	0.000000	0.024945	0.000479		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.934983); 
strain	Acinetobacter venetianus VE-C3 strain=VE-C3	GCF_000308235.1	136	40460	0.525172	597	0.000365	0.024740	0.000475	Acinetobacter venetianus	52133	456869	0.085788	1266	435	0.968710	[0.050399-0.999945]	0.000365	597	1635376	67.772194	1.000000	52.328991	0.000000	0.024740	0.000475		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.525172); 
strain	Clostridium kluyveri strain=BJN0002	GCF_026240615.1	122	87751	0.983323	81656	0.022839	0.024543	0.000471	Clostridium kluyveri	1534	400565	0.215615	1383	814	0.984239	[0.977602-0.989043]	0.022839	87194	3575329	1.074642	0.936486	6.541044	0.000000	0.024543	0.000471		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.983323); 
strain	Pseudomonas extremaustralis strain=DSM 17835	GCF_900102035.1	168	33881	0.953047	10522	0.007592	0.024448	0.000469	Pseudomonas extremaustralis	359110	678441	0.048676	857	357	0.974706	[0.913044-0.99305]	0.007592	11380	1385842	3.220015	0.924605	11.432803	0.000000	0.024448	0.000469		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.953047); 
strain	Brachybacterium halotolerans subsp. kimchii strain=CBA3105	GCF_020792675.1	171	21722	0.930789	6175	0.006883	0.024214	0.000465	Brachybacterium halotolerans	2795215	618739	0.034039	661	107	0.969570	[0.867944-0.993633]	0.006883	6538	897088	3.517733	0.944478	12.011553	0.000000	0.024214	0.000465		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.930789); 
strain	Syntrophobacter fumaroxidans MPOB strain=MPOB	GCF_000014965.1	105	105000	0.986168	100799	0.023097	0.024059	0.000462	Syntrophobacter fumaroxidans	119484	386743	0.267943	1375	805	0.986905	[0.981496-0.99084]	0.023097	111698	4364209	1.041677	0.902424	6.503549	0.000000	0.024059	0.000462		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.986168); 
strain	Erwinia amylovora strain=99east-3-1	GCF_028623185.1	51	36006	0.934249	7171	0.004787	0.024038	0.000461	Erwinia amylovora	552	181131	0.195356	621	395	0.982753	[0.870544-0.997954]	0.004787	7287	1497868	5.021057	0.984081	14.417994	0.000000	0.024038	0.000461		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.934249); 
strain	Trabulsiella odontotermitis strain=TBY01	GCF_030053895.1	162	42199	0.912903	17811	0.010129	0.023999	0.000461	Trabulsiella odontotermitis	379893	616274	0.063086	3321	580	0.921301	[0.873129-0.952678]	0.010129	18266	1758342	2.369266	0.975090	9.885457	0.000000	0.023999	0.000461		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.912903); 
strain	Fuscovulum blasticum strain=28/5	GCF_003071405.1	129	42506	0.924848	8766	0.004896	0.023740	0.000456	Fuscovulum blasticum	1075	504868	0.081051	1586	354	0.962688	[0.858645-0.99105]	0.004896	8783	1790447	4.848962	0.998064	14.256543	0.000000	0.023740	0.000456		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.924848); 
strain	Erwinia amylovora strain=FB-86	GCF_012980785.1	60	35492	0.931228	6884	0.004587	0.023651	0.000454	Erwinia amylovora	552	219780	0.158841	582	407	0.983602	[0.864204-0.998252]	0.004587	7165	1500624	5.155723	0.960782	14.730486	0.000000	0.023651	0.000454		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.931228); 
strain	Fusobacterium pseudoperiodonticum strain=KCOM 1262	GCF_002763915.1	39	7641	0.968305	6843	0.021163	0.023631	0.000454	Fusobacterium pseudoperiodonticum	2663009	143562	0.052193	148	91	0.980631	[0.942953-0.993657]	0.021163	6959	323348	1.116616	0.983331	6.800910	0.000000	0.023631	0.000454		species	1	0	Not shown (strain-result could be biased); Filtered out (strain ANI > 0.968305); 
