LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
genus	Gemykrogvirus	1985367	59	7919	0.968968	1705	0.319962	4.100491	0.000001
genus	Shahe picorna-like virus 8 - no_g_rank	Shahe picorna-like virus 8 - no_g_rank	253	34695	0.947984	4730	0.557717	4.090909	0.000001
genus	Rhohmbavirus	2843006	370	14378	0.650329	79	0.021938	3.992780	0.000001
genus	Mitdiwavirus	2842874	290	13913	0.961494	1287	0.367399	3.971739	0.000001
genus	Nitrosomonas	914	136599	10724453	0.955379	602424	0.109873	3.965698	0.000001
genus	Raoultella	160674	10732	856498	0.989822	219657	0.085581	3.940882	0.000001
genus	Endehruvirus	2842666	336	14394	0.950780	803	0.167998	3.928173	0.000001
genus	Stompvirus	2732922	1467	153947	0.930636	14941	0.380410	3.919620	0.000001
genus	Jilinvirus	1918725	1094	116459	0.947228	16121	0.438854	3.899859	0.000001
genus	Parabacteroides	375288	68296	5051068	0.993752	770247	0.083492	3.886354	0.000001
genus	Tequintavirus	187218	173	16395	0.969325	4273	0.344189	3.883731	0.000001
genus	Rheinheimera	67575	134191	13225223	0.952632	1841575	0.290195	3.837482	0.000001
genus	Creshivirus	2842618	320	14024	0.948637	1007	0.247460	3.816828	0.000001
genus	Pohlodivirus	2842969	406	15919	0.727443	122	0.029180	3.807462	0.000001
genus	Moraxella	475	143414	8732957	0.991554	1164006	0.094850	3.795625	0.000001
genus	Hudisavirus sp. - no_g_rank	Hudisavirus sp. - no_g_rank	108	9130	0.929178	846	0.351621	3.794680	0.000001
genus	Hubei picorna-like virus 2 - no_g_rank	Hubei picorna-like virus 2 - no_g_rank	1014	34055	0.919028	457	0.050688	3.777174	0.000001
genus	Psehatovirus	2842978	457	17461	0.949690	1193	0.111707	3.757590	0.000001
genus	Ineyimevirus	2842759	397	13702	0.767177	194	0.036468	3.756665	0.000001
genus	Orthotospovirus	2560196	431	57148	0.950041	10834	0.398972	3.755759	0.000001
genus	Tohvovirus	2843098	205	12522	0.939246	1577	0.471168	3.741261	0.000001
genus	Xanthomonas phage vB_Xar_IVIA-DoCa5 - no_g_rank	Xanthomonas phage vB_Xar_IVIA-DoCa5 - no_g_rank	1916	176245	0.919195	8241	0.174746	3.737171	0.000001
genus	Aquaspirillum	187	113393	9461840	0.969228	1087061	0.428472	3.729446	0.000001
genus	Pujohnavirus	2842990	371	13724	0.830069	1143	0.066850	3.724133	0.000001
genus	Voulevirus	2843121	370	13656	0.635433	74	0.020180	3.724025	0.000001
genus	Tritimovirus	156207	235	33514	0.980074	6520	0.723480	3.718819	0.000001
genus	Helacdivirus	2842724	214	12967	0.918398	570	0.162997	3.708035	0.000001
genus	Candidatus Cloacimonas	456826	98976	7731702	0.975411	360142	0.170333	3.656785	0.000001
genus	Burkholderia	32008	52775	3157107	0.814613	55927	0.005634	3.655258	0.000001
genus	Gracilinema	2951106	166739	11038875	0.960008	54734	0.018027	3.635671	0.000001
genus	Delftia	80865	16296	1229908	0.991459	105815	0.160799	3.627038	0.000001
genus	Astrovirus MLB3 - no_g_rank	Astrovirus MLB3 - no_g_rank	157	19578	0.968219	2997	0.553565	3.616180	0.000001
genus	Inbricusvirus	2842758	2330	221452	0.965529	14056	0.228286	3.596635	0.000001
genus	Aromatoleum	551759	58484	5330105	0.942078	65661	0.015476	3.592370	0.000001
genus	Cohcovirus	2942991	1665	150243	0.978284	21276	0.389079	3.508482	0.000001
genus	Skrubnovirus	2843050	251	13743	0.928498	597	0.151369	3.484533	0.000001
genus	Kalppathivirus	2731949	1612	140367	0.936230	10891	0.267533	3.448058	0.000001
genus	Faunusvirus	2732961	1761	164539	0.955217	17644	0.359524	3.352739	0.000001
genus	Acinetobacter virus 133 - no_g_rank	Acinetobacter virus 133 - no_g_rank	3829	511700	0.978853	93617	0.611704	3.343505	0.000001
genus	Tikiyavirus	2843093	106	12523	0.933961	1945	0.509830	3.282569	0.000001
genus	Comamonas	283	45237	3285223	0.976886	446512	0.048508	3.272525	0.000001
genus	Klebsiella phage Miami - no_g_rank	Klebsiella phage Miami - no_g_rank	5863	812505	0.964969	142941	0.575285	3.270033	0.000001
genus	Gammapartitivirus	1511811	127	10505	0.932074	1783	0.321429	3.227832	0.000001
genus	Lulohlevirus	2842837	276	11641	0.891819	292	0.079912	3.185824	0.000001
genus	Pseudotevenvirus	2842979	519	41574	0.987581	10986	0.298458	3.170519	0.000001
genus	Jerseyvirus	1910991	97	6518	0.936668	919	0.148770	3.165839	0.000001
genus	Hubei tombus-like virus 1 - no_g_rank	Hubei tombus-like virus 1 - no_g_rank	247	16829	0.945241	1134	0.212280	3.150318	0.000001
genus	Agathobacter	1766253	110573	8328632	0.988273	993793	0.161732	3.138113	0.000001
genus	Betacoronavirus	694002	598	72822	0.985479	15661	0.377884	3.135622	0.000001
genus	Lastavirus	2843414	806	64443	0.960453	10508	0.307738	3.121314	0.000001
genus	Amalgavirus	1511861	78	10612	0.983172	1912	0.560375	3.110199	0.000001
genus	Rhizobium phage RHph_X2_28B - no_g_rank	Rhizobium phage RHph_X2_28B - no_g_rank	4084	223287	0.721139	553	0.007667	3.095576	0.000001
genus	Poncivirus	2842975	245	11118	0.616583	69	0.019129	3.082340	0.000001
genus	Wenzhou shrimp virus 8 - no_g_rank	Wenzhou shrimp virus 8 - no_g_rank	261	31792	0.947851	5575	0.540109	3.080023	0.000001
genus	Clownvirus	2948667	1085	129076	0.777019	529	0.012558	3.064191	0.000001
genus	Aeromonas phage PS1 - no_g_rank	Aeromonas phage PS1 - no_g_rank	4447	450369	0.956206	59927	0.407234	3.060487	0.000001
genus	Lactococcus phage Tuc2009 - no_g_rank	Lactococcus phage Tuc2009 - no_g_rank	61	5123	0.966983	732	0.435196	3.045779	0.000001
genus	Hubei picorna-like virus 5 - no_g_rank	Hubei picorna-like virus 5 - no_g_rank	215	25882	0.944167	4141	0.480227	3.001508	0.000001
genus	Penicillium aurantiogriseum partitivirus 1 - no_g_rank	Penicillium aurantiogriseum partitivirus 1 - no_g_rank	69	8935	0.957948	1185	0.396454	2.989294	0.000001
genus	Blinduvirus	2842556	197	11274	0.953762	1095	0.267970	2.980342	0.000001
genus	Torovirus	11155	606	68785	0.921078	9478	0.346695	2.963465	0.000001
genus	Collinsella	102106	82340	5186356	0.989538	169747	0.026292	2.945966	0.000001
genus	Pylasvirus	2842993	700	64314	0.946956	9513	0.248638	2.921818	0.000001
genus	Sebaldella	32068	182096	11562831	0.993445	140122	0.035329	2.915356	0.000001
genus	Marafivirus	12051	158	17187	0.980373	4209	0.542973	2.898721	0.000001
genus	Shigella	620	304	37252	0.922587	2504	0.113452	2.891573	0.000001
genus	Kilunavirus	2733183	1635	94697	0.963458	7398	0.225048	2.880692	0.000001
genus	Thiothrix	1030	48448	5161429	0.978342	710460	0.235781	2.878351	0.000001
genus	Dihsdivirus	2842646	363	11089	0.583967	55	0.014219	2.866856	0.000001
genus	Ushumevirus	2843110	89	9585	0.931321	1165	0.346005	2.846748	0.000001
genus	Nicedsevirus	2842902	295	10892	0.593481	59	0.015377	2.838676	0.000001
genus	Hattifnattvirus	2843390	187	14671	0.933191	803	0.155049	2.832786	0.000001
genus	Epsilonhypovirus	2948699	284	38882	0.985415	7926	0.576478	2.827987	0.000001
genus	Wenzhou picorna-like virus 32 - no_g_rank	Wenzhou picorna-like virus 32 - no_g_rank	625	25246	0.583391	84	0.009204	2.766382	0.000001
genus	Seoulvirus	1980929	4683	618333	0.973160	111623	0.490871	2.719166	0.000001
genus	Pelamoviroid	185759	11	1109	0.914020	238	0.580488	2.704878	0.000001
genus	Serratia	613	15928	592989	0.831652	34642	0.022866	2.700472	0.000001
genus	Odoribacter	283168	155231	10142771	0.992407	961275	0.129393	2.700073	0.000001
genus	Brucella	234	1834	111048	0.935995	16633	0.236626	2.686755	0.000001
genus	Breudwovirus	2842568	147	11004	0.949308	2112	0.512995	2.672820	0.000001
genus	Goodmanvirus	2733179	1198	97495	0.935115	4353	0.119166	2.668975	0.000001
genus	Phabquatrovirus	2733123	3573	185253	0.955171	3192	0.045974	2.668198	0.000001
genus	Faecalibacillus	2678885	101387	5676023	0.987468	35816	0.016795	2.661571	0.000001
genus	Apdecimavirus	2732676	695	72362	0.955277	11454	0.419223	2.648488	0.000001
genus	Cahdavirus	2842576	262	10125	0.944443	487	0.127254	2.645675	0.000001
genus	Gammacoronavirus	694013	528	70103	0.947055	13991	0.331082	2.641086	0.000001
genus	Fluviibacter	2808942	50956	4984316	0.981636	998657	0.422317	2.625792	0.000001
genus	Alfamovirus	12320	148	21579	0.964584	3635	0.441999	2.623906	0.000001
genus	Sphingomonas phage Eidolon - no_g_rank	Sphingomonas phage Eidolon - no_g_rank	1206	99860	0.935373	14619	0.381936	2.608946	0.000001
genus	Junduvirus	2948774	1514	165066	0.973433	28957	0.403769	2.602693	0.000001
genus	Salvovirus	2943016	406	36159	0.960700	7373	0.328626	2.599901	0.000001
genus	Fontisphaera	3050007	183857	10615497	0.666826	3010	0.000736	2.597375	0.000001
genus	Phapecoctavirus	2733124	79	8389	0.942809	2121	0.175483	2.576981	0.000001
genus	Enterococcus	1350	41907	3770768	0.985173	555683	0.043435	2.562573	0.000001
genus	Microbacterium phage Shocker - no_g_rank	Microbacterium phage Shocker - no_g_rank	1408	107376	0.924529	7197	0.171553	2.559497	0.000001
genus	Cahrpivirus	2842578	277	8667	0.793084	278	0.042448	2.524413	0.000000
genus	Cheoctovirus	1623281	67	3519	0.841694	317	0.113821	2.521995	0.000000
genus	Panicovirus	186844	92	10047	0.928014	1221	0.271443	2.489148	0.000000
genus	Kahnovirus	2942979	1176	141903	0.982423	27518	0.285145	2.483839	0.000000
genus	Buchavirus	2942994	776	85960	0.973250	15331	0.125589	2.468989	0.000000
genus	Getseptimavirus	2560139	344	28650	0.973309	5457	0.270527	2.459670	0.000000
genus	Triduovirus	2948933	1281	142760	0.969601	26463	0.453048	2.444060	0.000000
genus	Desulfobulbus	893	143901	7389028	0.963552	350834	0.094995	2.404504	0.000000
genus	Carltongylesvirus	2732960	217	16494	0.953231	2695	0.107300	2.394632	0.000000
genus	Jahgtovirus	2948767	998	99421	0.975303	20793	0.163837	2.383216	0.000000
genus	Bihdovirus	2842552	172	9397	0.871130	304	0.076884	2.376581	0.000000
genus	Huelvavirus	2842739	4235	167369	0.754081	565	0.007973	2.361701	0.000000
genus	Skatevirus	2948910	118	7282	0.901542	919	0.093574	2.340067	0.000000
genus	Quatrionicoccus	138117	65880	5225349	0.974667	704046	0.313146	2.324136	0.000000
genus	Gwanakrovirus	2943008	1142	136476	0.936871	26110	0.442198	2.311350	0.000000
genus	Nehumivirus	2842899	184	8263	0.916393	340	0.093845	2.280707	0.000000
genus	Teseptimavirus	110456	118	7180	0.885340	1546	0.197531	2.271922	0.000000
genus	Tehnexuvirus	2843076	94	8568	0.900137	480	0.127119	2.269068	0.000000
genus	Aphenovirus	2842380	140	8218	0.907988	872	0.102424	2.255573	0.000000
genus	Betapolyomavirus	1891714	81	9072	0.961446	1702	0.283874	2.243811	0.000000
genus	Methanomassiliicoccus	1080709	52805	4156079	0.978052	34245	0.018373	2.236194	0.000000
genus	Psiaduvirus	2842980	85	8736	0.920793	1051	0.267771	2.225732	0.000000
genus	Hubei tombus-like virus 6 - no_g_rank	Hubei tombus-like virus 6 - no_g_rank	80	8378	0.887201	800	0.212202	2.222281	0.000000
genus	Mocruvirus	2842875	207	7032	0.746817	221	0.034505	2.222173	0.000000
genus	Cloacibacterium	501783	17454	1431199	0.974720	204505	0.153226	2.214764	0.000000
genus	Astrovirus VA3 - no_g_rank	Astrovirus VA3 - no_g_rank	102	13953	0.965930	2906	0.460247	2.209851	0.000000
genus	Fohxhuevirus	2948709	1547	189897	0.960923	34858	0.404925	2.205924	0.000000
genus	Whilavirus	2843135	68	9285	0.954945	2050	0.483833	2.191409	0.000000
genus	Paraprevotella	577309	47294	4291864	0.986655	270172	0.113774	2.188442	0.000000
genus	Wulosvivirus	2843142	73	7210	0.929279	1333	0.399102	2.158683	0.000000
genus	Selenomonas	970	84683	6787583	0.932053	52989	0.010224	2.153339	0.000000
genus	Barnavirus	39742	62	8534	0.954742	1341	0.336765	2.143144	0.000000
genus	Picornavirales Tottori-HG1 - no_g_rank	Picornavirales Tottori-HG1 - no_g_rank	221	20836	0.910681	1908	0.195873	2.139000	0.000000
genus	Actinobacillus	713	3142	317415	0.530912	1795	0.001402	2.127538	0.000000
genus	Shahe picorna-like virus 5 - no_g_rank	Shahe picorna-like virus 5 - no_g_rank	131	18036	0.952798	3518	0.414614	2.125633	0.000000
genus	Bathrivirus	2842396	222	7470	0.668424	83	0.023566	2.120954	0.000000
genus	Ferribacterium	88875	70278	5451518	0.955796	945704	0.136368	2.117236	0.000000
genus	Neratovirus	2842900	95	7672	0.917504	1575	0.434004	2.114081	0.000000
genus	Novosibvirus	2560189	1254	116738	0.974421	18169	0.235453	2.106652	0.000000
genus	Shigella virus Moo19 - no_g_rank	Shigella virus Moo19 - no_g_rank	1313	118737	0.945514	15501	0.274305	2.101168	0.000000
genus	Bonghivirus	2842560	82	8286	0.927670	1209	0.303083	2.077212	0.000000
genus	Lobdovirus	2842830	175	7487	0.819472	553	0.048534	2.075484	0.000000
genus	Dhillonvirus	1623289	33	2233	0.880320	752	0.178707	2.068381	0.000000
genus	Akkermansia	239934	17430	1625287	0.988847	552997	0.121168	2.058757	0.000000
genus	Streptococcus phage CHPC869 - no_g_rank	Streptococcus phage CHPC869 - no_g_rank	16	848	0.936845	106	0.255422	2.043373	0.000000
genus	Hubei picorna-like virus 24 - no_g_rank	Hubei picorna-like virus 24 - no_g_rank	237	16757	0.569360	80	0.009725	2.037078	0.000000
genus	Tohkunevirus	2843097	95	8241	0.892350	718	0.176326	2.023821	0.000000
genus	Philtcovirus	2842954	51	7019	0.938792	1267	0.364080	2.016954	0.000000
genus	Mehraxmevirus	2842859	193	7883	0.771103	147	0.037557	2.014052	0.000000
genus	Hubei picorna-like virus 21 - no_g_rank	Hubei picorna-like virus 21 - no_g_rank	131	18197	0.959243	4243	0.464426	1.991791	0.000000
genus	Kayfunavirus	2732686	108	8924	0.956508	2736	0.151318	1.990723	0.000000
genus	Seybrovirus	2843033	96	6757	0.930798	896	0.261606	1.972847	0.000000
genus	Variovorax	34072	18024	947825	0.908887	55554	0.016325	1.971625	0.000000
genus	Campylobacter	194	4462	201146	0.644506	22901	0.005339	1.948515	0.000000
genus	Catindovirus	2842584	67	7066	0.917586	818	0.223681	1.932185	0.000000
genus	Kolesnikvirus	1985293	961	98224	0.985452	29106	0.211559	1.926196	0.000000
genus	Felixounavirus	1198140	66	4552	0.914361	632	0.091804	1.916117	0.000000
genus	Hopescreekvirus	2842737	1474	195562	0.950182	40187	0.393674	1.915734	0.000000
genus	Wuhan arthropod virus 2 - no_g_rank	Wuhan arthropod virus 2 - no_g_rank	501	18301	0.537573	55	0.005745	1.911731	0.000000
genus	Canhaevirus	2942990	1135	140828	0.976324	26545	0.225097	1.901696	0.000000
genus	Hubei picorna-like virus 51 - no_g_rank	Hubei picorna-like virus 51 - no_g_rank	116	16420	0.969871	4430	0.509488	1.888442	0.000000
genus	Gustavvirus	2560144	677	55436	0.976492	12015	0.245350	1.888295	0.000000
genus	Vequintavirus	1914852	125	7925	0.972930	1999	0.182249	1.883722	0.000000
genus	Methanolacinia	230355	89445	4978319	0.509752	461	0.000172	1.861513	0.000000
genus	Polemovirus	645516	62	8310	0.981293	2005	0.446747	1.851604	0.000000
genus	Bisdanovirus	2842554	108	6051	0.932879	551	0.168090	1.845943	0.000000
genus	Vojvodinavirus	2733220	66	5060	0.961282	1348	0.159295	1.821520	0.000000
genus	Sculuvirus	2843023	253	8382	0.554659	47	0.010164	1.812716	0.000000
genus	Klebsiella phage VLCpiS11a - no_g_rank	Klebsiella phage VLCpiS11a - no_g_rank	660	63594	0.943018	5926	0.168505	1.808292	0.000000
genus	Changjiang picorna-like virus 3 - no_g_rank	Changjiang picorna-like virus 3 - no_g_rank	120	16109	0.958930	3501	0.389823	1.793676	0.000000
genus	Haliangium	162027	270658	10313191	0.771585	5142	0.000894	1.793311	0.000000
genus	Naranjilla chlorotic mosaic virus - no_g_rank	Naranjilla chlorotic mosaic virus - no_g_rank	220	10063	0.832664	221	0.039345	1.791526	0.000000
genus	Kudohovirus	2842811	56	6941	0.930086	1953	0.504000	1.791226	0.000000
genus	Streptococcus phage CHPC1042 - no_g_rank	Streptococcus phage CHPC1042 - no_g_rank	54	5086	0.884750	305	0.106718	1.779566	0.000000
genus	Thermomonas	141948	26265	2196907	0.965349	132860	0.047019	1.778985	0.000000
genus	Aorunvirus	2842545	931	73068	0.957239	15038	0.267146	1.776966	0.000000
genus	Shahe picorna-like virus 2 - no_g_rank	Shahe picorna-like virus 2 - no_g_rank	534	16179	0.655323	126	0.013786	1.770131	0.000000
genus	Huhbevirus	2842740	130	5990	0.822573	891	0.062722	1.755251	0.000000
genus	Exceevirus	2948704	2038	133912	0.943929	11403	0.147644	1.733870	0.000000
genus	Turicibacter	191303	16117	1796368	0.992749	511193	0.162852	1.729554	0.000000
genus	Klebsiella phage vB_KpM_FBKp24 - no_g_rank	Klebsiella phage vB_KpM_FBKp24 - no_g_rank	4203	497456	0.946340	64080	0.221455	1.719165	0.000000
genus	Gemykibivirus	1941236	29	3242	0.891676	924	0.158873	1.718807	0.000000
genus	Tyrahlevirus	2843106	132	6077	0.816026	180	0.050690	1.711349	0.000000
genus	Taranisvirus	2733134	190	17033	0.976519	3978	0.394643	1.689782	0.000000
genus	Xanthomonas citri phage CP2 - no_g_rank	Xanthomonas citri phage CP2 - no_g_rank	673	54404	0.953088	9790	0.303613	1.687207	0.000000
genus	Pahsextavirus	2732963	777	80404	0.964074	13952	0.172643	1.669297	0.000000
genus	Dunedinvirus	2943004	832	101275	0.964536	21179	0.347544	1.661908	0.000000
genus	Duodenibacillus	1980697	71090	3308769	0.993126	97390	0.048619	1.651802	0.000000
genus	Thehlovirus	2843083	130	6157	0.765714	145	0.038729	1.644498	0.000000
genus	Rehudzovirus	2843002	176	6404	0.728456	117	0.029954	1.639529	0.000000
genus	Sodalis phage phiSG1 - no_g_rank	Sodalis phage phiSG1 - no_g_rank	2091	75520	0.536501	122	0.002641	1.634986	0.000000
genus	Changjiang narna-like virus 4 - no_g_rank	Changjiang narna-like virus 4 - no_g_rank	59	6003	0.909393	918	0.248175	1.622871	0.000000
genus	Thidevirus	2843084	186	7695	0.909827	410	0.085488	1.604462	0.000000
genus	Pahdacivirus	2842936	141	6268	0.942084	407	0.103959	1.601022	0.000000
genus	Hubei picorna-like virus 22 - no_g_rank	Hubei picorna-like virus 22 - no_g_rank	96	12864	0.938765	2562	0.318657	1.600000	0.000000
genus	Whiteheadvirus	2843474	493	57207	0.921348	9122	0.254655	1.597024	0.000000
genus	Le Blanc nodavirus - no_g_rank	Le Blanc nodavirus - no_g_rank	70	10087	0.981289	2668	0.421086	1.592014	0.000000
genus	Phascolarctobacterium	33024	48804	3298305	0.988462	325188	0.050012	1.583578	0.000000
genus	Zicotriavirus	2843161	270	15023	0.943828	1325	0.116811	1.575755	0.000000
genus	Wahtavirus	2843125	156	5754	0.715217	107	0.029283	1.574713	0.000000
genus	Sexopuavirus	2843032	152	6312	0.562030	50	0.012258	1.547438	0.000000
genus	Candidatus Xiphinematobacter	134550	28912	1356469	0.514436	344	0.000391	1.542418	0.000000
genus	Stenotrophomonas phage vB_SmaS-AXL_3 - no_g_rank	Stenotrophomonas phage vB_SmaS-AXL_3 - no_g_rank	756	61445	0.933799	10709	0.265548	1.523631	0.000000
genus	Desulfobacter	2289	49387	4543075	0.975191	617857	0.194468	1.498614	0.000000
genus	Picalivirus A - no_g_rank	Picalivirus A - no_g_rank	95	13199	0.962302	3008	0.339427	1.489393	0.000000
genus	Chihyovirus	2842595	135	5531	0.785664	156	0.041981	1.488428	0.000000
genus	Culex Bastrovirus-like virus - no_g_rank	Culex Bastrovirus-like virus - no_g_rank	55	7790	0.917111	1595	0.303117	1.480426	0.000000
genus	Candidatus Methanoplasma	1607807	30919	2119695	0.782015	2977	0.002079	1.480086	0.000000
genus	Moloevirus	2842876	76	5566	0.961196	1115	0.295599	1.475610	0.000000
genus	Tijeunavirus	2560239	1154	67978	0.906919	1128	0.024262	1.462113	0.000000
genus	Wujia	2944152	47276	2659255	0.992417	207301	0.113793	1.459734	0.000000
genus	Corynebacterium	1716	43577	2686499	0.988357	219225	0.074178	1.459243	0.000000
genus	Rosavirus	1511804	100	12470	0.929475	3299	0.380501	1.458860	0.000000
genus	Pseudomonas phage phiAH14a - no_g_rank	Pseudomonas phage phiAH14a - no_g_rank	518	34236	0.883296	655	0.027908	1.458713	0.000000
genus	Drosophila A virus - no_g_rank	Drosophila A virus - no_g_rank	52	6840	0.956957	1151	0.244426	1.452538	0.000000
genus	Veillonella	29465	11240	1179616	0.970126	193329	0.029942	1.452527	0.000000
genus	Shahe picorna-like virus 10 - no_g_rank	Shahe picorna-like virus 10 - no_g_rank	83	11745	0.931947	2556	0.315322	1.448927	0.000000
genus	Lederbergvirus	186794	3	192	0.930727	64	0.481203	1.443609	0.000000
genus	Tibirnivirus	2843091	112	5573	0.775308	147	0.037926	1.437822	0.000000
genus	Wenzhou picorna-like virus 40 - no_g_rank	Wenzhou picorna-like virus 40 - no_g_rank	162	12001	0.871524	646	0.077328	1.436557	0.000000
genus	Luzseptimavirus	1982594	1649	62181	0.689190	622	0.007623	1.436256	0.000000
genus	Simiaoa	2944193	69998	4100266	0.985457	305781	0.106558	1.428849	0.000000
genus	Changjiang narna-like virus 2 - no_g_rank	Changjiang narna-like virus 2 - no_g_rank	163	6810	0.919257	352	0.073748	1.426776	0.000000
genus	Myrnavirus	2948833	1469	123486	0.959942	24239	0.234820	1.426154	0.000000
genus	Zurivirus	2843162	2071	101479	0.918840	2163	0.030353	1.424047	0.000000
genus	Centovirus - no_g_rank	Centovirus - no_g_rank	115	12756	0.905266	1940	0.135129	1.423709	0.000000
genus	Johnsonvirus	1982576	262	18577	0.965583	4605	0.270798	1.422892	0.000000
genus	Attisvirus	2169652	109	4948	0.571511	180	0.014252	1.422567	0.000000
genus	Beihai permutotetra-like virus 2 - no_g_rank	Beihai permutotetra-like virus 2 - no_g_rank	48	5976	0.937077	630	0.149715	1.420152	0.000000
genus	Kuttervirus	2169536	63	5717	0.946938	737	0.096484	1.419165	0.000000
genus	Shewanella sp. phage 3/49 - no_g_rank	Shewanella sp. phage 3/49 - no_g_rank	753	54316	0.794701	648	0.016879	1.414848	0.000000
genus	Huylevirus	2842746	92	5771	0.945255	969	0.235251	1.401068	0.000000
genus	Cosavirus	586418	84	9487	0.939500	2183	0.300839	1.400999	0.000000
genus	Microbacterium phage OscarSo - no_g_rank	Microbacterium phage OscarSo - no_g_rank	420	31029	0.947762	5103	0.228312	1.388260	0.000000
genus	Circovirus-like genome RW-C - no_g_rank	Circovirus-like genome RW-C - no_g_rank	18	2081	0.952200	281	0.187458	1.388259	0.000000
genus	Beihai picorna-like virus 49 - no_g_rank	Beihai picorna-like virus 49 - no_g_rank	207	11441	0.880192	456	0.055246	1.386116	0.000000
genus	Yersinia phage PYps16N - no_g_rank	Yersinia phage PYps16N - no_g_rank	23	1914	0.767314	88	0.062947	1.369099	0.000000
genus	Pbunavirus	1198980	57	3177	0.821969	172	0.060086	1.363875	0.000000
genus	Oengusvirus	2733199	633	73064	0.963554	14093	0.262841	1.362677	0.000000
genus	Aeromonas phage pAEv1810 - no_g_rank	Aeromonas phage pAEv1810 - no_g_rank	2123	196138	0.945747	35112	0.243656	1.361077	0.000000
genus	Anaerostipes	207244	45926	3363244	0.984790	184791	0.016287	1.351187	0.000000
genus	Dismasvirus	2560122	119	7978	0.910085	1206	0.100000	1.347585	0.000000
genus	Patimovirus	2842940	129	5570	0.830607	202	0.048395	1.334451	0.000000
genus	Lachnospira	28050	58418	3117785	0.988743	90001	0.035876	1.334363	0.000000
genus	Sulfuricurvum	286130	44148	3141498	0.965515	360905	0.082709	1.330458	0.000000
genus	Pseudobdellovibrio	2862745	69612	3281505	0.845986	5076	0.002039	1.318238	0.000000
genus	Yersinia phage PYps3T - no_g_rank	Yersinia phage PYps3T - no_g_rank	49	4168	0.934412	737	0.232786	1.316488	0.000000
genus	Kihrivirus	2842798	156	5528	0.666505	92	0.021837	1.312129	0.000000
genus	Sewage-associated circular DNA virus-28 - no_g_rank	Sewage-associated circular DNA virus-28 - no_g_rank	30	3127	0.901942	306	0.127713	1.305092	0.000000
genus	Lughvirus	2733190	111	11803	0.983443	2568	0.282198	1.297033	0.000000
genus	Salmovirus WFRC1 - no_g_rank	Salmovirus WFRC1 - no_g_rank	40	5827	0.986584	1251	0.277199	1.291159	0.000000
genus	Pelobacter	18	40086	4321508	0.948615	604441	0.180521	1.290648	0.000000
genus	Noehsivirus	2842909	127	4707	0.941129	706	0.107264	1.283092	0.000000
genus	Delmidovirus	2948688	594	58607	0.973468	14305	0.136154	1.281639	0.000000
genus	Beihai picorna-like virus 21 - no_g_rank	Beihai picorna-like virus 21 - no_g_rank	270	10952	0.534230	52	0.006038	1.271714	0.000000
genus	Candidatus Promineifilum	1988031	89406	4652629	0.660565	2815	0.000769	1.271652	0.000000
genus	Candidatus Deianiraea	2603321	24377	1377641	0.691167	1726	0.001580	1.261357	0.000000
genus	Rhodococcus	1827	5226	464158	0.961207	91829	0.068466	1.260596	0.000000
genus	Flavonifractor	946234	43854	4085698	0.979549	429363	0.068823	1.256734	0.000000
genus	Ociwvivirus	2842917	97	4573	0.916936	308	0.084523	1.254940	0.000000
genus	Hubei leech virus 4 - no_g_rank	Hubei leech virus 4 - no_g_rank	193	10074	0.868746	412	0.051199	1.251895	0.000000
genus	Gequatrovirus	1910952	47	4545	0.959189	1129	0.286333	1.231727	0.000000
genus	Porrectionivirus	2948871	53	7248	0.981649	1196	0.202403	1.226603	0.000000
genus	Culoivirus	2942992	221	20538	0.971494	5288	0.148281	1.226601	0.000000
genus	Foetvirus	2732682	419	41987	0.938999	5529	0.160619	1.219737	0.000000
genus	Hohltdevirus	2842735	76	4716	0.895532	424	0.098166	1.219612	0.000000
genus	Sutterella	40544	53692	3087418	0.991228	206311	0.069315	1.216551	0.000000
genus	Eubacterium	1730	36448	2739063	0.982156	82848	0.023632	1.212802	0.000000
genus	Sulfuriroseicoccus	2911469	108117	3770890	0.634667	2143	0.000688	1.211240	0.000000
genus	Paracidovorax	3051137	7790	648869	0.929767	25819	0.013222	1.210806	0.000000
genus	Lactobacillus	1578	22454	1736981	0.989118	323101	0.014667	1.210437	0.000000
genus	Lactobacillus phage LfeSau - no_g_rank	Lactobacillus phage LfeSau - no_g_rank	275	35615	0.949037	9088	0.306344	1.200533	0.000000
genus	Wenzhou channeled applesnail virus 2 - no_g_rank	Wenzhou channeled applesnail virus 2 - no_g_rank	123	12237	0.862337	506	0.049241	1.190833	0.000000
genus	Candidatus Prometheoarchaeum	2732160	48018	4820644	0.693122	3484	0.000854	1.181112	0.000000
genus	Lidleunavirus	2733161	217	17941	0.929653	2432	0.085944	1.180363	0.000000
genus	Laribacter	168470	32346	2387041	0.983095	269956	0.077423	1.178835	0.000000
genus	Klebsiella phage vB_KpnS_ZX4 - no_g_rank	Klebsiella phage vB_KpnS_ZX4 - no_g_rank	44	3170	0.946036	393	0.144805	1.168018	0.000000
genus	Depandovirus	2842643	152	4696	0.652462	83	0.020428	1.155796	0.000000
genus	Sphaerotilus	34102	32657	2241160	0.980383	340615	0.145611	1.151042	0.000000
